County,Muni,ReportingUnit,PollingPlaceName,PollingPlaceAddress,Phone,VotingRoomArea,TypeOfBuilding,Longitude,Latitude,ElectionName
BAYFIELD COUNTY,TOWN OF KEYSTONE,Ward 1,KEYSTONE TOWN HALL,"23960 KLOBUCHER RD, MASON, WI 54856",715-746-2328,,Private,-91.074425,46.531444,2020 Spring Election and Presidential Preference Vote
BAYFIELD COUNTY,TOWN OF LINCOLN,Ward 1,LINCOLN TOWN HALL,"28985 E ALTAMONT RD, MASON, WI 54856-4038",715-765-4291,,Private,-90.966065,46.355546,2020 Spring Election and Presidential Preference Vote
BAYFIELD COUNTY,TOWN OF MASON,Ward 1,MASON TOWN HALL,"62655 BENOIT RD, MASON, WI 54856-9366",715-765-4711,,Government,-91.114003,46.479981,2020 Spring Election and Presidential Preference Vote
BAYFIELD COUNTY,TOWN OF NAMAKAGON,Ward 1,NAMAKAGON TOWN HALL,"23845 COUNTY HIGHWAY M, CABLE, WI 54821",715-794-2666,,Government,-91.073761,46.194307,2020 Spring Election and Presidential Preference Vote
BAYFIELD COUNTY,TOWN OF ORIENTA,Ward 1,ORIENTA TOWN GARAGE,"8090 SORENSON RD, PORT WING, WI 54865",715-774-3720,MEETING ROOM,Government,-91.406762,46.690179,2020 Spring Election and Presidential Preference Vote
BAYFIELD COUNTY,TOWN OF OULU,Ward 1,OULU TOWN HALL,"2525 W COLBY RD, BRULE, WI 54820",715-372-4507,,Private,-91.521404,46.618343,2020 Spring Election and Presidential Preference Vote
BAYFIELD COUNTY,TOWN OF PILSEN,Ward 1,PILSEN TOWN HALL,"23700 PILSEN HALL RD, ASHLAND, WI 54806",715-746-2933,,Government,-91.079797,46.571162,2020 Spring Election and Presidential Preference Vote
BAYFIELD COUNTY,TOWN OF PORT WING,Ward 1,PORT WING TOWN HALL,"83030 GRAND AVE, PORT WING, WI 54865",715-744-3624,,Private,-91.385698,46.775571,2020 Spring Election and Presidential Preference Vote
BAYFIELD COUNTY,TOWN OF RUSSELL,Wards 1-2,RUSSELL TOWN GARAGE,"35900 STATE HIGHWAY 13, BAYFIELD, WI 54814-4886",715-779-5338,,Government,-90.822865,46.872381,2020 Spring Election and Presidential Preference Vote
BAYFIELD COUNTY,TOWN OF TRIPP,Ward 1,TRIPP TOWN COMPLEX,"8590 COUNTY HIGHWAY A, IRON RIVER, WI 54847-7516",715-372-4351,,Government,-91.393684,46.619086,2020 Spring Election and Presidential Preference Vote
BAYFIELD COUNTY,TOWN OF WASHBURN,Ward 1,WASHBURN TOWN HALL,"30015 COUNTY HIGHWAY C, WASHBURN, WI 54891",715-373-2330,,Private,-90.946658,46.688176,2020 Spring Election and Presidential Preference Vote
BAYFIELD COUNTY,VILLAGE OF MASON,Ward 1,VILLAGE HALL,"59400 NORTHERN LIGHTS BLVD, MASON, WI 54856-4070",(715)765-4554,,Government,-91.059119,46.434237,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF DE PERE,"Wards 1-2,4",NOTRE DAME MIDDLE SCHOOL,"220 S MICHIGAN ST, DE PERE, WI 54115-2730",920-336-1813,,School,-88.058771,44.447199,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF DE PERE,"Wards 3,5",NOTRE DAME MIDDLE SCHOOL,"220 S MICHIGAN ST, DE PERE, WI 54115-2730",920-336-1813,,School,-88.058771,44.447199,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF DE PERE,Wards 6-8,NOTRE DAME MIDDLE SCHOOL,"220 S MICHIGAN ST, DE PERE, WI 54115-2730",920-336-1813,,School,-88.058771,44.447199,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF DE PERE,Ward 9,NOTRE DAME MIDDLE SCHOOL,"220 S MICHIGAN ST, DE PERE, WI 54115-2730",920-336-1813,,School,-88.058771,44.447199,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF DE PERE,Wards 10-12,DE PERE COMMUNITY CENTER,"600 GRANT ST, DE PERE, WI 54115-1318",920-339-4097,,Government,-88.076442,44.446232,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF DE PERE,Ward 13,DE PERE COMMUNITY CENTER,"600 GRANT ST, DE PERE, WI 54115-1318",920-339-4097,,Government,-88.076442,44.446232,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF DE PERE,Wards 14-15,DE PERE COMMUNITY CENTER,"600 GRANT ST, DE PERE, WI 54115-1318",920-339-4097,,Government,-88.076442,44.446232,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF DE PERE,Ward 16,DE PERE COMMUNITY CENTER,"600 GRANT ST, DE PERE, WI 54115-1318",920-339-4097,,Government,-88.076442,44.446232,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF DE PERE,Ward 17,DE PERE COMMUNITY CENTER,"600 GRANT ST, DE PERE, WI 54115-1318",920-339-4097,,Government,-88.076442,44.446232,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF DE PERE,Ward 18,NOTRE DAME MIDDLE SCHOOL,"220 S MICHIGAN ST, DE PERE, WI 54115-2730",920-336-1813,,School,-88.058771,44.447199,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 1,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 2,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 3,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 4,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 5,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 6,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 7,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 8,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 9,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 10,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 11,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 12,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 13,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 14,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 15,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 16,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 17,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 18,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 19,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 20,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 21,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 22,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 23,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 24,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 25,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 26,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 27,GREEN BAY EAST HIGH SCHOOL,"1415 E WALNUT ST, GREEN BAY, WI 54301",(920)448-2090,Gymnasium,School,-87.993518,44.506804,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 28,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 29,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 30,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 31,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 32,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 33,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 34,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 35,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 36,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 37,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 38,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 39,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 40,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 41,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 42,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 43,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 44,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 45,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 46,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,CITY OF GREEN BAY,Ward 47,GREEN BAY WEST HIGH SCHOOL,"966 SHAWANO AVE, GREEN BAY, WI 54303",(920)492-2600,Gymnasium,School,-88.03335,44.521593,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF EATON,Wards 1-2,EATON TOWN HALL,"3063 S COUNTY ROAD T, GREEN BAY, WI 54311-9429",920-863-2458,,Government,-87.825445,44.444985,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF GLENMORE,Ward 1,GLENMORE COMMUNITY CENTER,"5718 DICKINSON RD, DE PERE, WI 54115",920-864-2424,,Government,-87.948521,44.365259,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF GLENMORE,Ward 2,GLENMORE COMMUNITY CENTER,"5718 DICKINSON RD, DE PERE, WI 54115",920-864-2424,,Government,-87.948521,44.365259,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF GREEN BAY,Wards 1-3,GREEN BAY TOWN HALL,"5999 COUNTY ROAD K, NEW FRANKEN, WI 54229-9456",920-866-2687,,Government,-87.798994,44.589425,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF HOLLAND,Wards 1-2,HOLLAND TOWN HALL,"1671 HILL RD, GREENLEAF, WI 54126",920-532-0648,,Government,-88.092642,44.270353,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF HUMBOLDT,Wards 1-2,HUMBOLDT TOWN HALL,"5500 HUMBOLDT RD, GREEN BAY, WI 54311-9244",920-863-3370,,Government,-87.805166,44.501294,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF LAWRENCE,Wards 1-3,LAWRENCE TOWN HALL,"2400 SHADY CT, DE PERE, WI 54115-9410",920-347-3719,,Government,-88.150417,44.397272,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF LAWRENCE,Wards 4-6,LAWRENCE TOWN HALL,"2400 SHADY CT, DE PERE, WI 54115-9410",920-347-3719,,Government,-88.150417,44.397272,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF LEDGEVIEW,Ward 1,LEDGEVIEW COMMUNITY CENTER,"3700 DICKINSON RD, DE PERE, WI 54115-8797",920-336-3360,,Government,-87.977193,44.423465,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF LEDGEVIEW,Wards 2-10,LEDGEVIEW COMMUNITY CENTER,"3700 DICKINSON RD, DE PERE, WI 54115-8797",920-336-3360,,Government,-87.977193,44.423465,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF MORRISON,Wards 1-2,MORRISON TOWN HALL,"3792 PARK RD, GREENLEAF, WI 54126",920-864-2322,,Government,-87.949904,44.284244,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF NEW DENMARK,Wards 1-2,NEW DENMARK TOWN HALL,"5531 W TOWN HALL RD, DENMARK, WI 54208",920-863-3886,,Government,-87.831363,44.371631,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF NEW DENMARK,Ward 3,NEW DENMARK TOWN HALL,"5531 W TOWN HALL RD, DENMARK, WI 54208",920-863-3886,,Government,-87.831363,44.371631,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF PITTSFIELD,Wards 1-3,PITTSFIELD COMMUNITY CENTER,"4862 KUNESH RD, GREEN BAY, WI 54313",920-865-7907,,Government,-88.173547,44.617168,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF ROCKLAND,Ward 1,ROCKLAND TOWN HALL,"1712 BOB BEA JAN RD, DE PERE, WI 54115-8632",920-336-2814,,Government,-88.089247,44.396983,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF ROCKLAND,Wards 2-3,ROCKLAND TOWN HALL,"1712 BOB BEA JAN RD, DE PERE, WI 54115-8632",920-336-2814,,Government,-88.089247,44.396983,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF SCOTT,Wards 1-4,SCOTT TOWN HALL,"2621 JODY DR, NEW FRANKEN, WI 54229",920-406-9380,,Government,-87.896434,44.539561,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF WRIGHTSTOWN,Ward 1,WRIGHTSTOWN TOWN HALL,"1527 DAY ST, GREENLEAF, WI 54126-9746",920-532-0607,,Government,-88.101448,44.313816,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,TOWN OF WRIGHTSTOWN,Wards 2-3,WRIGHTSTOWN TOWN HALL,"1527 DAY ST, GREENLEAF, WI 54126-9746",920-532-0607,,Government,-88.101448,44.313816,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,VILLAGE OF ALLOUEZ,Wards 1-2,ALLOUEZ VILLAGE HALL,"1900 LIBAL ST, GREEN BAY, WI 54301-2453",920-448-2800,,Government,-88.012932,44.484651,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,VILLAGE OF ALLOUEZ,Ward 3,ALLOUEZ COMMUNITY CENTER,"2143 S WEBSTER AVE, GREEN BAY, WI 54301-2258",920-448-2800,,Government,-88.023187,44.481655,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,VILLAGE OF ALLOUEZ,Ward 4,ALLOUEZ COMMUNITY CENTER,"2143 S WEBSTER AVE, GREEN BAY, WI 54301-2258",920-448-2800,,Government,-88.023187,44.481655,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,VILLAGE OF ALLOUEZ,Wards 5-6,GREEN ISLE PARK PAVILION,"900 GREENE AVE, GREEN BAY, WI 54301",920-448-2800,,Government,-88.010938,44.467041,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,VILLAGE OF ALLOUEZ,Wards 7-9,GREEN ISLE PARK PAVILION,"900 GREENE AVE, GREEN BAY, WI 54301",920-448-2800,,Government,-88.010938,44.467041,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,VILLAGE OF ALLOUEZ,Ward 10,GREEN ISLE PARK PAVILION,"900 GREENE AVE, GREEN BAY, WI 54301",920-448-2800,,Government,-88.010938,44.467041,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 1-2,ASHWAUBENON COMMUNITY CENTER,"900 ANDERSON DR, GREEN BAY, WI 54304-5011",920-492-2302,,Government,-88.069259,44.48624,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 3-4,ASHWAUBENON VILLAGE HALL,"2155 HOLMGREN WAY, ASHWAUBENON, WI 54304-4605",(920) 492-2302,,Government,-88.057408,44.490971,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 5-6,ASHWAUBENON COMMUNITY CENTER,"900 ANDERSON DR, GREEN BAY, WI 54304-5011",920-492-2302,,Government,-88.069259,44.48624,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,VILLAGE OF ASHWAUBENON,Ward 7,ASHWAUBENON FIRE STATION NO. 2,"1310 PONDEROSA AVE, GREEN BAY, WI 54313",(920) 492-2302,,Government,-88.090385,44.486166,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,VILLAGE OF ASHWAUBENON,Ward 8,ASHWAUBENON FIRE STATION NO. 2,"1310 PONDEROSA AVE, GREEN BAY, WI 54313",(920) 492-2302,,Government,-88.090385,44.486166,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 9-10,SAINT JOHN LUTHERAN CHURCH,"2700 BABCOCK RD, GREEN BAY, WI 54313-6020",(920) 492-2302,,Religious,-88.103189,44.487255,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 11-12,ASHWAUBENON SCHOOL DISTRICT OFFICE,"1055 GRIFFITHS LN, GREEN BAY, WI 54304-5507",(920) 492-2302,,Government,-88.084435,44.475073,2020 Spring Election and Presidential Preference Vote
BROWN COUNTY,VILLAGE OF BELLEVUE,Wards 1-4,BELLEVUE PUBLIC SAFETY BUILDING/VILLAGE HALL,"3100 EATON RD, GREEN BAY, WI 54311-6827",920-468-5225,,Government,-87.926689,44.465712,2020 Spring Election and Presidential Preference Vote
