County,Muni,ReportingUnit,PollingPlaceName,PollingPlaceAddress,Phone,VotingRoomArea,TypeOfBuilding,Longitude,Latitude,ElectionName
BROWN COUNTY,CITY OF GREEN BAY,Ward 23,CURATIVE CONNECTIONS,"2900 CURRY LN, GREEN BAY, WI 54311-5857",(920) 448-3010,,Private,-87.934343,44.523423,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 24,GREEN BAY LABOR TEMPLE,"1570 ELIZABETH ST, GREEN BAY, WI 54302-2036",920-448-3010,,Private,-87.982425,44.520886,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 25,SALVATION ARMY-UNION CT. CORPS,"626 UNION CT, GREEN BAY, WI 54303-3609",(920) 448-3010,,Private,-88.024318,44.526378,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 26,NEIGHBORWORKS GREEN BAY,"437 S JACKSON ST, GREEN BAY, WI 54301",,Meeting Room,Private,-88.010458,44.506563,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 27,GREEN BAY METRO TRANSIT CENTER,"901 UNIVERSITY AVE, GREEN BAY, WI 54302-1013",920-448-3010,,Government,-88.002557,44.517334,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 28,FIRST PRESBYTERIAN CHURCH,"200 S ASHLAND AVE, GREEN BAY, WI 54303-1604",920-448-3010,,Religious,-88.02688,44.51626,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 29,TRINITY LUTHERAN CHURCH,"330 S BROADWAY, GREEN BAY, WI 54303-1518",(920) 448-3010,,Religious,-88.024388,44.513787,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 30,FIRST PRESBYTERIAN CHURCH,"200 S ASHLAND AVE, GREEN BAY, WI 54303-1604",920-448-3010,,Religious,-88.02688,44.51626,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 31,SAINT JOSEPH'S PAROCHIAL SCHOOL,"1224 12TH AVE, GREEN BAY, WI 54304-2647",920-448-3010,,School,-88.041456,44.50673,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 32,REDEEMER LUTHERAN CHURCH,"210 S ONEIDA ST, GREEN BAY, WI 54303-1923",920-448-3010,,Religious,-88.043917,44.522152,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 33,CALVARY LUTHERAN CHURCH,"1301 S RIDGE RD, GREEN BAY, WI 54304-3233",920-448-3010,,Religious,-88.057747,44.511296,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 34,SAINT JOSEPH'S PAROCHIAL SCHOOL,"1224 12TH AVE, GREEN BAY, WI 54304-2647",920-448-3010,,School,-88.041456,44.50673,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 35,CALVARY LUTHERAN CHURCH,"1301 S RIDGE RD, GREEN BAY, WI 54304-3233",920-448-3010,,Religious,-88.057747,44.511296,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 36,GREEN BAY SEVENTH-DAY ADVENTIST CHURCH,"1414 SHAWANO AVE, GREEN BAY, WI 54303-3112",920-448-3010,,Religious,-88.0527,44.528076,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 37,GREEN BAY SEVENTH-DAY ADVENTIST CHURCH,"1414 SHAWANO AVE, GREEN BAY, WI 54303-3112",920-448-3010,,Religious,-88.0527,44.528076,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 38,SAINT PAUL'S UNITED METHODIST CHURCH,"341 WILSON AVE, GREEN BAY, WI 54303-3016",920-448-3010,,Religious,-88.041913,44.528892,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 39,BETHEL EVANGELICAL LUTHERAN CHURCH,"1350 BOND ST, GREEN BAY, WI 54303-4117",920-499-3010,,Religious,-88.04575,44.5335,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 40,SAINT JUDE CATHOLIC CHURCH,"1420 DIVISION ST, GREEN BAY, WI 54303-3122",920-448-3010,,Religious,-88.050851,44.531614,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 41,SAINT ELIZABETH SETON CHURCH,"2771 OAKWOOD DR, GREEN BAY, WI 54304-1618",920-448-3010,,Religious,-88.108483,44.51256,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 42,LIVING HOPE CHURCH,"1840 W MASON ST, GREEN BAY, WI 54303-2333",920-448-3010,,Religious,-88.076895,44.525287,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 43,LIVING HOPE CHURCH,"1840 W MASON ST, GREEN BAY, WI 54303-2333",920-448-3010,,Religious,-88.076895,44.525287,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 44,BRIDGE POINT CHURCH,"2421 W POINT RD, GREEN BAY, WI 54304-1438",920-499-3010,,Religious,-88.090271,44.516393,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 45,SAINT ELIZABETH SETON CHURCH,"2771 OAKWOOD DR, GREEN BAY, WI 54304-1618",920-448-3010,,Religious,-88.108483,44.51256,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 46,CHURCH OF CHRIST,"2683 W POINT RD, GREEN BAY, WI 54304-1343",920-448-3010,,Religious,-88.103531,44.516391,2020 Spring Primary
BROWN COUNTY,CITY OF GREEN BAY,Ward 47,GREEN BAY BOTANICAL GARDENS,"2600 LARSEN RD, GREEN BAY, WI 54303-4841",920-448-3010,,Business,-88.09918,44.531736,2020 Spring Primary
BROWN COUNTY,TOWN OF EATON,Wards 1-2,EATON TOWN HALL,"3063 S COUNTY ROAD T, GREEN BAY, WI 54311-9429",920-863-2458,,Government,-87.825445,44.444985,2020 Spring Primary
BROWN COUNTY,TOWN OF GLENMORE,Wards 1-2,GLENMORE COMMUNITY CENTER,"5718 DICKINSON RD, DE PERE, WI 54115",920-864-2424,,Government,-87.948521,44.365259,2020 Spring Primary
BROWN COUNTY,TOWN OF GREEN BAY,Wards 1-3,GREEN BAY TOWN HALL,"5999 COUNTY ROAD K, NEW FRANKEN, WI 54229-9456",920-866-2687,,Government,-87.798994,44.589425,2020 Spring Primary
BROWN COUNTY,TOWN OF HOLLAND,Wards 1-2,HOLLAND TOWN HALL,"1671 HILL RD, GREENLEAF, WI 54126",920-532-0648,,Government,-88.092642,44.270353,2020 Spring Primary
BROWN COUNTY,TOWN OF HUMBOLDT,Wards 1-2,HUMBOLDT TOWN HALL,"5500 HUMBOLDT RD, GREEN BAY, WI 54311-9244",920-863-3370,,Government,-87.805166,44.501294,2020 Spring Primary
BROWN COUNTY,TOWN OF LAWRENCE,Wards 1-6,LAWRENCE TOWN HALL,"2400 SHADY CT, DE PERE, WI 54115-9410",920-347-3719,,Government,-88.150417,44.397272,2020 Spring Primary
BROWN COUNTY,TOWN OF LEDGEVIEW,Wards 1-10,LEDGEVIEW COMMUNITY CENTER,"3700 DICKINSON RD, DE PERE, WI 54115-8797",920-336-3360,,Government,-87.977193,44.423465,2020 Spring Primary
BROWN COUNTY,TOWN OF MORRISON,Wards 1-2,MORRISON TOWN HALL,"3792 PARK RD, GREENLEAF, WI 54126",920-864-2322,,Government,-87.949904,44.284244,2020 Spring Primary
BROWN COUNTY,TOWN OF NEW DENMARK,Wards 1-3,NEW DENMARK TOWN HALL,"5531 W TOWN HALL RD, DENMARK, WI 54208",920-863-3886,,Government,-87.831363,44.371631,2020 Spring Primary
BROWN COUNTY,TOWN OF PITTSFIELD,Wards 1-3,PITTSFIELD TOWN HALL,"3041 KUNESH NORTH RD, PULASKI, WI 54162",920-865-7907,,Government,-88.190789,44.622479,2020 Spring Primary
BROWN COUNTY,TOWN OF ROCKLAND,Wards 1-3,ROCKLAND TOWN HALL,"1712 BOB BEA JAN RD, DE PERE, WI 54115-8632",920-336-2814,,Government,-88.089247,44.396983,2020 Spring Primary
BROWN COUNTY,TOWN OF SCOTT,Wards 1-4,SCOTT TOWN HALL,"2621 JODY DR, NEW FRANKEN, WI 54229",920-406-9380,,Government,-87.896434,44.539561,2020 Spring Primary
BROWN COUNTY,TOWN OF WRIGHTSTOWN,Wards 1-3,WRIGHTSTOWN TOWN HALL,"1527 DAY ST, GREENLEAF, WI 54126-9746",920-532-0607,,Government,-88.101448,44.313816,2020 Spring Primary
BROWN COUNTY,VILLAGE OF ALLOUEZ,Wards 1-2,ALLOUEZ VILLAGE HALL,"1900 LIBAL ST, GREEN BAY, WI 54301-2453",920-448-2800,,Government,-88.012932,44.484651,2020 Spring Primary
BROWN COUNTY,VILLAGE OF ALLOUEZ,Wards 3-4,ALLOUEZ COMMUNITY CENTER,"2143 S WEBSTER AVE, GREEN BAY, WI 54301-2258",920-448-2800,,Government,-88.023187,44.481655,2020 Spring Primary
BROWN COUNTY,VILLAGE OF ALLOUEZ,Wards 5-6,GREEN ISLE PARK PAVILION,"900 GREENE AVE, GREEN BAY, WI 54301",920-448-2800,,Government,-88.010938,44.467041,2020 Spring Primary
BROWN COUNTY,VILLAGE OF ALLOUEZ,Wards 7-10,GREEN ISLE PARK PAVILION,"900 GREENE AVE, GREEN BAY, WI 54301",920-448-2800,,Government,-88.010938,44.467041,2020 Spring Primary
BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 1-2,ASHWAUBENON COMMUNITY CENTER,"900 ANDERSON DR, GREEN BAY, WI 54304-5011",920-492-2302,,Government,-88.069259,44.48624,2020 Spring Primary
BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 3-4,ASHWAUBENON VILLAGE HALL,"2155 HOLMGREN WAY, ASHWAUBENON, WI 54304-4605",(920) 492-2302,,Government,-88.057408,44.490971,2020 Spring Primary
BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 5-6,ASHWAUBENON COMMUNITY CENTER,"900 ANDERSON DR, GREEN BAY, WI 54304-5011",920-492-2302,,Government,-88.069259,44.48624,2020 Spring Primary
BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 7-8,ASHWAUBENON FIRE STATION NO. 2,"1310 PONDEROSA AVE, GREEN BAY, WI 54313",(920) 492-2302,,Government,-88.090385,44.486166,2020 Spring Primary
BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 9-10,SAINT JOHN LUTHERAN CHURCH,"2700 BABCOCK RD, GREEN BAY, WI 54313-6020",(920) 492-2302,,Religious,-88.103189,44.487255,2020 Spring Primary
BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 11-12,ASHWAUBENON SCHOOL DISTRICT OFFICE,"1055 GRIFFITHS LN, GREEN BAY, WI 54304-5507",(920) 492-2302,,Government,-88.084435,44.475073,2020 Spring Primary
BROWN COUNTY,VILLAGE OF BELLEVUE,Wards 1-6,BELLEVUE COMMUNITY CENTER/FIRE STATION,"1811 ALLOUEZ AVE, GREEN BAY, WI 54311-6235",4685225,,Government,-87.991442,44.469342,2020 Spring Primary
BROWN COUNTY,VILLAGE OF BELLEVUE,Wards 7-10,BELLEVUE PUBLIC SAFETY BUILDING/VILLAGE HALL,"3100 EATON RD, GREEN BAY, WI 54311-6827",920-468-5225,,Government,-87.926689,44.465712,2020 Spring Primary
BROWN COUNTY,VILLAGE OF DENMARK,Wards 1-4,DENMARK VILLAGE HALL,"118 E MAIN ST, DENMARK, WI 54208",920-863-6400,,Government,-87.82777,44.348083,2020 Spring Primary
BROWN COUNTY,VILLAGE OF HOBART,Wards 1-9,St. Joseph Church,"145 SAINT JOSEPH DR, HOBART, WI 54155",920-869-3802,Lower Level,Religious,-88.188188,44.506554,2020 Spring Primary
BROWN COUNTY,VILLAGE OF HOWARD,"Wards 1-2,9-14,18",GREEN BAY COMMUNITY CHURCH,"600 CARDINAL LN, GREEN BAY, WI 54313-6731",4349225,,Religious,-88.079772,44.557612,2020 Spring Primary
BROWN COUNTY,VILLAGE OF HOWARD,Wards 3-6,HOWARD VILLAGE HALL,"2456 GLENDALE AVE, GREEN BAY, WI 54313-6502",920-434-4640,,Government,-88.077356,44.562573,2020 Spring Primary
BROWN COUNTY,VILLAGE OF HOWARD,Wards 7-8,MEADOWBROOK CHRUCH,"701 HILLCREST HTS, GREEN BAY, WI 54313",920-434-4640,,Religious,-88.101692,44.560818,2020 Spring Primary
BROWN COUNTY,VILLAGE OF HOWARD,Wards 15-16,Howard Fire Station #2,"4165 SHAWANO AVE, GREEN BAY, WI 54313-7550",920-434-4640,,Government,-88.143875,44.576489,2020 Spring Primary
BROWN COUNTY,VILLAGE OF PULASKI,"Wards 1-3,6",Pulaski Municipal Building,"585 E GLENBROOK DR, PULASKI, WI 54162-9769",,,Government,-88.228203,44.665123,2020 Spring Primary
BROWN COUNTY,VILLAGE OF SUAMICO,Wards 1-4,IDLEWILD PARK BUILDING,"1500 COTTON DR, SUAMICO, WI 54173",920-434-2212,,Government,-88.042857,44.623977,2020 Spring Primary
BROWN COUNTY,VILLAGE OF SUAMICO,Wards 5-8,SUAMICO MUNICIPAL SERVICES CENTER,"12781 VELP AVE, SUAMICO, WI 54313-8030",920-434-2212,,Government,-88.069403,44.617727,2020 Spring Primary
BROWN COUNTY,VILLAGE OF WRIGHTSTOWN,Wards 1-3,WRIGHTSTOWN VILLAGE HALL ,"352 HIGH ST, WRIGHTSTOWN, WI 54180-1130",920-532-5567,COMMUNITY ROOM,Government,-88.158598,44.321967,2020 Spring Primary
BUFFALO COUNTY,CITY OF ALMA,Wards 1-2,ALMA CITY HALL,"314 N MAIN ST, ALMA, WI 54610-7713",608-685-3330,Council Chambers,Government,-91.917871,44.32492,2020 Spring Primary
BUFFALO COUNTY,CITY OF BUFFALO CITY,Ward 1,BUFFALO MUNICIPAL BUILDING,"245 E 10TH ST, BUFFALO CITY, WI 54622-7324",608-248-2262,,Government,-91.85137,44.230125,2020 Spring Primary
BUFFALO COUNTY,CITY OF FOUNTAIN CITY,Wards 1-2,FOUNTAIN CITY AUDITORIUM,"42 N MAIN ST, FOUNTAIN CITY, WI 54629-8705",608-687-7481,,Government,-91.717449,44.132035,2020 Spring Primary
BUFFALO COUNTY,CITY OF MONDOVI,Wards 1-3,Roger Marten Community Center,"120 S FRANKLIN ST, MONDOVI, WI 54755",715-926-3866,,Government,-91.671759,44.567388,2020 Spring Primary
BUFFALO COUNTY,TOWN OF ALMA,Ward 1,ALMA TOWN HALL,"S1445 COUNTY ROAD F, ALMA, WI 54610-8317",(608) 685-3843,,Government,-91.849512,44.38561,2020 Spring Primary
BUFFALO COUNTY,TOWN OF BELVIDERE,Ward 1,COCHRANE VFW POST 10406,"100 MICHAELS ST, COCHRANE, WI 54622",608-685-3771,,Business,-91.834258,44.224563,2020 Spring Primary
BUFFALO COUNTY,TOWN OF BUFFALO,Ward 1,BUFFALO COMMUNITY PARK,"W387 STATE ROAD 35/54, FOUNTAIN CITY, WI 54629",608-687-7591,,Government,-91.601341,44.068824,2020 Spring Primary
BUFFALO COUNTY,TOWN OF CANTON,Ward 1,CANTON TOWN HALL,"S290 COUNTY ROAD J, NELSON, WI 54756",000-000-0000,,Government,-91.839177,44.553217,2020 Spring Primary
BUFFALO COUNTY,TOWN OF CROSS,Ward 1,CROSS TOWN HALL,"W614 BUEHLER VALLEY RD, FOUNTAIN CITY, WI 54629-7603",(608) 687-3228,,Government,-91.654089,44.152128,2020 Spring Primary
BUFFALO COUNTY,TOWN OF DOVER,Ward 1,DOVER TOWN HALL,"W248 STATE ROAD 121, MONDOVI, WI 54755",(715) 946-3506,,Government,-91.579307,44.458694,2020 Spring Primary
BUFFALO COUNTY,TOWN OF GILMANTON,Ward 1,GILMANTON TOWN HALL,"W736 COUNTY ROAD B, MONDOVI, WI 54755-8004",(715) 946-3620,,Government,-91.677519,44.46902,2020 Spring Primary
BUFFALO COUNTY,TOWN OF GLENCOE,Ward 1,GLENCOE TOWN HALL,"W104 STATE ROAD 95, ARCADIA, WI 54612",(608) 323-7405,,Government,-91.55058,44.254202,2020 Spring Primary
BUFFALO COUNTY,TOWN OF LINCOLN,Ward 1,LINCOLN TOWN HALL,"S1491 STATE ROAD 88, ALMA, WI 54610",608-685-4841,,Government,-91.751129,44.379152,2020 Spring Primary
BUFFALO COUNTY,TOWN OF MAXVILLE,Ward 1,MAXVILLE TOWN HALL,"S451 STATE ROAD 25, DURAND, WI 54736-8021",715-672-5524,,Government,-92.009203,44.531387,2020 Spring Primary
BUFFALO COUNTY,TOWN OF MILTON,Ward 1,Milton Town Hall,"S2794 STATE ROAD 88, FOUNTAIN CITY, WI 54629",608-687-4800,,Government,-91.773927,44.18786,2020 Spring Primary
BUFFALO COUNTY,TOWN OF MODENA,Ward 1,MODENA TOWN HALL,"S946 COUNTY ROAD J, MONDOVI, WI 54755",715-673-4958,,Government,-91.796882,44.462642,2020 Spring Primary
BUFFALO COUNTY,TOWN OF MONDOVI,Ward 1,Mondovi City Hall,"156 S FRANKLIN ST, MONDOVI, WI 54755-1514",715-926-3866,Council Chambers,Government,-91.671844,44.567023,2020 Spring Primary
BUFFALO COUNTY,TOWN OF MONTANA,Ward 1,MONTANA TOWN HALL,"S1601 COUNTY ROAD U, INDEPENDENCE, WI 54747",608-323-3767,,Government,-91.662644,44.363138,2020 Spring Primary
BUFFALO COUNTY,TOWN OF NAPLES,Ward 1,NAPLES TOWN HALL,"S283 COUNTY ROAD BB, MONDOVI, WI 54755",(715) 926-4692,,Government,-91.590316,44.555196,2020 Spring Primary
BUFFALO COUNTY,TOWN OF NELSON,Ward 1,NELSON TOWN HALL,"W2164 COUNTY ROAD D, NELSON, WI 54756-8321",715-673-4946,,Government,-91.967273,44.439643,2020 Spring Primary
BUFFALO COUNTY,TOWN OF WAUMANDEE,Ward 1,WAUMANDEE FIRE STATION,"S2004 COUNTY ROAD U, WAUMANDEE, WI 54622",608-626-3031,,Government,-91.703462,44.304533,2020 Spring Primary
BUFFALO COUNTY,VILLAGE OF COCHRANE,Ward 1,COCHRANE VILLAGE HALL,"102 E 5TH ST, COCHRANE, WI 54622",608-248-2737,,Government,-91.835182,44.227882,2020 Spring Primary
BUFFALO COUNTY,VILLAGE OF NELSON,Ward 1,NELSON VILLAGE HALL,"N104 N MAIN ST, NELSON, WI 54756",715-673-4748,,Government,-92.008593,44.420329,2020 Spring Primary
BURNETT COUNTY,TOWN OF ANDERSON,Ward 1,ANDERSON TOWN HALL,"13808 ANDERSON RD, GRANTSBURG, WI 54840",715-488-2911,,Government,-92.693859,45.675642,2020 Spring Primary
BURNETT COUNTY,TOWN OF BLAINE,Ward 1,NORTHLAND COMMUNITY CENTER,"1232 E SCHOOL RD, DANBURY, WI 54830-9014",715-244-3910,,Government,-92.235464,46.164326,2020 Spring Primary
BURNETT COUNTY,TOWN OF DANIELS,Ward 1,DANIELS TOWN HALL,"9697 DANIELS 70, SIREN, WI 54872",715-689-2360,,Government,-92.477755,45.767884,2020 Spring Primary
BURNETT COUNTY,TOWN OF DEWEY,Ward 1,DEWEY TOWN HALL,"24433 TOWN HALL RD, HERTEL, WI 54845",715-468-7669,,Government,-92.115282,45.799125,2020 Spring Primary
BURNETT COUNTY,TOWN OF GRANTSBURG,Wards 1-3,TOWN OF GRANTSBURG HALL/OFFICE,"216 S OAK ST, GRANTSBURG, WI 54840",715-463-5600,,Government,-92.683768,45.777678,2020 Spring Primary
BURNETT COUNTY,TOWN OF JACKSON,Ward 1,JACKSON TOWN HALL,"4599 COUNTY ROAD A, WEBSTER, WI 54893-8874",715-866-8404,,Government,-92.217488,45.930124,2020 Spring Primary
BURNETT COUNTY,TOWN OF LA FOLLETTE,Wards 1-2,LAFOLLETTE TOWN HALL,"24184 MALONE RD, WEBSTER, WI 54893-9203",715-349-2531,,Government,-92.282834,45.791092,2020 Spring Primary
BURNETT COUNTY,TOWN OF LINCOLN,Ward 1,LINCOLN TOWN HALL,"9110 PERIDA RD, WEBSTER, WI 54893",715-866-7082,,Government,-92.452106,45.891987,2020 Spring Primary
BURNETT COUNTY,TOWN OF MEENON,Wards 1-3,MEENON TOWN HALL,"7396 KRUGER RD, WEBSTER, WI 54893-8651",715-866-4893,,Government,-92.36419,45.842404,2020 Spring Primary
BURNETT COUNTY,TOWN OF OAKLAND,Wards 1-2,OAKLAND TOWN HALL,"27826 LONE PINE RD, WEBSTER, WI 54893",715-866-8213,,Government,-92.367319,45.924723,2020 Spring Primary
BURNETT COUNTY,TOWN OF ROOSEVELT,Ward 1,TIMBERLAND LUTHERN CHURCH,"20805 COUNTY ROAD H, BARRONETT, WI 54813-9508",715-468-4403,,Religious,-92.104078,45.669256,2020 Spring Primary
BURNETT COUNTY,TOWN OF RUSK,Ward 1,RUSK TOWN HALL,"25195 COUNTY ROAD H, SPOONER, WI 54801",715-468-7699,,Government,-92.094304,45.829569,2020 Spring Primary
BURNETT COUNTY,TOWN OF SAND LAKE,Ward 1,SAND LAKE TOWN HALL,"5364 COUNTY ROAD X, WEBSTER, WI 54893",715-866-4398,,Government,-92.253272,45.859548,2020 Spring Primary
BURNETT COUNTY,TOWN OF SCOTT,Wards 1-2,SCOTT TOWN HALL,"28390 COUNTY ROAD H, SPOONER, WI 54801-8961",715-635-2308,,Government,-92.104228,45.942487,2020 Spring Primary
BURNETT COUNTY,TOWN OF SIREN,Wards 1-2,SIREN T0WN SHOP,"7240 S LONG LAKE RD, SIREN, WI 54872",715-349-7677,,Government,-92.352526,45.766548,2020 Spring Primary
BURNETT COUNTY,TOWN OF SWISS,Wards 1-2,SWISS TOWN HALL,"7551 MAIN ST, DANBURY, WI 54830-4405",715-656-30,,Government,-92.371513,46.006685,2020 Spring Primary
BURNETT COUNTY,TOWN OF TRADE LAKE,Wards 1-2,TRADE LAKE TOWN HALL,"11810 TOWN HALL RD, FREDERIC, WI 54837-9649",715-488-2600,,Government,-92.5905,45.68895,2020 Spring Primary
BURNETT COUNTY,TOWN OF UNION,Ward 1,UNION TOWN HALL,"9015 COUNTY ROAD F, DANBURY, WI 54830-9121",715-866-7182,,Government,-92.44712,45.952404,2020 Spring Primary
BURNETT COUNTY,TOWN OF WEBB LAKE,Ward 1,WEBB LAKE TOWN HALL,"31000 NAMEKAGON TRL, WEBB LAKE, WI 54830-8915",715-259-7947,,Government,-92.112128,46.036007,2020 Spring Primary
BURNETT COUNTY,TOWN OF WEST MARSHLAND,Wards 1-2,WEST MARSHLAND TOWN HALL,"12259 COUNTY ROAD F, GRANTSBURG, WI 54840-7320",000-000-0000,,Government,-92.609762,45.899728,2020 Spring Primary
BURNETT COUNTY,TOWN OF WOOD RIVER,Wards 1-3,CALVERY COVENANT CHURCH,"11530 STATE ROAD 70, GRANTSBURG, WI 54840",715-689-2318,,Government,-92.575908,45.772668,2020 Spring Primary
BURNETT COUNTY,VILLAGE OF GRANTSBURG,Wards 1-3,GRANTSBURG VILLAGE HALL,"316 S BRAD ST, GRANTSBURG, WI 54840-7944",715-463-2405,,Government,-92.679633,45.77676,2020 Spring Primary
BURNETT COUNTY,VILLAGE OF SIREN,Wards 1-2,SIREN VILLAGE HALL,"24049 1ST AVE, SIREN, WI 54872",715-349-2273,Meeting Room,Government,-92.382758,45.786672,2020 Spring Primary
BURNETT COUNTY,VILLAGE OF WEBSTER,Wards 1-2,WEBSTER COMMUNITY CENTER,"7421 MAIN ST W, WEBSTER, WI 54893-8207",715-866-4211,,Government,-92.365934,45.877064,2020 Spring Primary
CALUMET COUNTY,CITY OF APPLETON,Ward 12,PRINCE OF PEACE LUTHERAN CHURCH,"2330 E CALUMET ST, APPLETON, WI 54915-4253",(920) 832-6447,Community Room,Religious,-88.370489,44.244511,2020 Spring Primary
CALUMET COUNTY,CITY OF APPLETON,Ward 13,PRINCE OF PEACE LUTHERAN CHURCH,"2330 E CALUMET ST, APPLETON, WI 54915-4253",(920) 832-6447,Community Room,Religious,-88.370489,44.244511,2020 Spring Primary
CALUMET COUNTY,CITY OF APPLETON,Ward 14,PRINCE OF PEACE LUTHERAN CHURCH,"2330 E CALUMET ST, APPLETON, WI 54915-4253",(920) 832-6447,Community Room,Religious,-88.370489,44.244511,2020 Spring Primary
CALUMET COUNTY,CITY OF APPLETON,Ward 26,FIRST CONGREGATIONAL UNITED CHURCH OF CHRIST,"724 E SOUTH RIVER STREET, APPLETON, WI 54915",920-832-6447,,Religious,-88.393138,44.254481,2020 Spring Primary
CALUMET COUNTY,CITY OF APPLETON,Ward 44,HOPE LUTHERAN BRETHREN CHURCH,"415 E HOOVER AVE, APPLETON, WI 54915-2012",920-832-6447,,Religious,-88.399234,44.238187,2020 Spring Primary
CALUMET COUNTY,CITY OF APPLETON,Ward 45,HOPE LUTHERAN BRETHREN CHURCH,"415 E HOOVER AVE, APPLETON, WI 54915-2012",920-832-6447,,Religious,-88.399234,44.238187,2020 Spring Primary
CALUMET COUNTY,CITY OF APPLETON,Ward 46,HOPE LUTHERAN BRETHREN CHURCH,"415 E HOOVER AVE, APPLETON, WI 54915-2012",920-832-6447,,Religious,-88.399234,44.238187,2020 Spring Primary
CALUMET COUNTY,CITY OF APPLETON,Ward 47,HOPE LUTHERAN BRETHREN CHURCH,"415 E HOOVER AVE, APPLETON, WI 54915-2012",920-832-6447,,Religious,-88.399234,44.238187,2020 Spring Primary
CALUMET COUNTY,CITY OF BRILLION,Wards 1-5,BRILLION CITY CENTER,"201 N. MAIN STREET, BRILLION, WI 54110-1221",920-756-3216,,Government,-88.065024,44.178433,2020 Spring Primary
CALUMET COUNTY,CITY OF CHILTON,Wards 1-5,CHILTON CITY HALL,"42 SCHOOL ST, CHILTON, WI 53014-1346",920-849-2451,,Government,-88.164577,44.029296,2020 Spring Primary
CALUMET COUNTY,CITY OF KAUKAUNA,Ward 11,Kaukauna Municipal Services Building,"144 W 2ND ST, KAUKAUNA, WI 54130-2406",,Council Chambers,Government,-88.271941,44.278988,2020 Spring Primary
CALUMET COUNTY,CITY OF KIEL,"Wards 7,10",KIEL COMMUNITY CENTER,"510 3RD ST, KIEL, WI 53042-1454",902-894-2909,LOWER LEVEL,Government,-88.032064,43.911464,2020 Spring Primary
CALUMET COUNTY,CITY OF MENASHA,Wards 16-20,WINNEGAMIE DOG CLUB,"2043 MANITOWOC RD, MENASHA, WI 54952-8948",(920) 967-3603,,Business,-88.399621,44.219692,2020 Spring Primary
CALUMET COUNTY,CITY OF NEW HOLSTEIN,Wards 1-5,NEW HOLSTEIN CITY HALL,"2110 WASHINGTON ST, NEW HOLSTEIN, WI 53061-1045",920-898-5766,,Government,-88.095232,43.951705,2020 Spring Primary
CALUMET COUNTY,TOWN OF BRILLION,Wards 1-2,Brillion Municipal Building,"N8892 RANDOLPH ST, FOREST JUNCTION, WI 54123",(920) 989-1602,,Government,-88.135378,44.211852,2020 Spring Primary
CALUMET COUNTY,TOWN OF BROTHERTOWN,Wards 1-2,BROTHERTOWN TOWN HALL,"W3880 SAINT CHARLES RD, CHILTON, WI 53014-9679",920-418-0949,,Government,-88.230267,43.970354,2020 Spring Primary
CALUMET COUNTY,TOWN OF CHARLESTOWN,Ward 1,CHARLESTOWN TOWN HALL,"N3685 COUNTY ROAD T, CHILTON, WI 53014",920-849-2885,,Government,-88.113182,44.021517,2020 Spring Primary
CALUMET COUNTY,TOWN OF CHILTON,Wards 1-3,Chilton Town Hall,"N4569 COUNTY ROAD BB, CHILTON, WI 53014-9768",(920) 849-4720,,Government,-88.204151,44.05827,2020 Spring Primary
CALUMET COUNTY,TOWN OF NEW HOLSTEIN,Wards 1-3,NEW HOLSTEIN TOWN HALL,"W1465 TECUMSEH RD, NEW HOLSTEIN, WI 53061",920-898-4606,,Government,-88.11,43.963823,2020 Spring Primary
