"POLL PLACE ID","POLLING PLACE NAME","VOTER COUNT"
"BREWSTER","94345","PANTHER JUNCTION COMMUNITY ROOM","12"
"BRISCOE","21746","HOPE CENTER","101"
"BRISCOE","21745","PIONEER ROOM","69"
"BRISCOE","89983","SILVERTON PUBLIC LIBRARY","49"
"BROOKS","94647","ENCINO, TEXAS","1"
"BROOKS","92760","LIBRARY","2"
"BROOKS","94649","LOS ENCINITOS ELEDERLY HOUSING OFFICE","13"
"BROOKS","94813","OLD DR. TINNELL BLDG","5"
"BROOKS","94648","VFW HALL","19"
"BROWN","6064","CHAPEL","1"
"BROWN","6056","CHAPEL","1"
"BROWN","22147","ELECTION DAY","3080"
"BURLESON","6074","1ST FLOOR HALLWAY","154"
"BURLESON","6067","ASSEMBLY OF GOD CHURCH","176"
"BURLESON","6073","BEAVER CREEK GOSPEL CHURCH","77"
"BURLESON","6077","CHRIESMAN COMMUNITY CENTER","116"
"BURLESON","6079","COMMUNITY CHAPEL","269"
"BURLESON","6069","COOKS POINT COMMUNITY CENTER","75"
"BURLESON","6075","FELLOWSHIP HALL","61"
"BURLESON","6076","FELLOWSHIP HALL","88"
"BURLESON","6066","JP 1 OFFICE","157"
"BURLESON","6072","JP 2 OFFICE SNOOK","287"
"BURLESON","6078","OFFICE","145"
"BURLESON","6070","SPJST NEW TABOR HALL","82"
"BURNET","6082","AGRILIFE EXTENSION","260"
"BURNET","24075","BERTRAM LIBRARY","251"
"BURNET","6095","BRIGGS COMMUNITY CENTER","107"
"BURNET","6087","CASSIE COMMUNITY CENTER","100"
"BURNET","25966","CHURCH OF CHRIST","340"
"BURNET","24501","COMMUNITY CENTER","279"
"BURNET","6090","CORNER OF CR 330 AND FM 243","190"
"BURNET","25257","COURTHOUSE NORTH ANNEX","195"
"BURNET","6099","COURTROOM","316"
"BURNET","6081","FIRST LUTHERAN CHURCH","140"
"BURNET","24982","GRACE UNITED METHODIST CHURCH","107"
"BURNET","24986","GRANITE SHOALS FIRE STATION","123"
"BURNET","6089","HIGHLAND HAVEN COMMUNITY CENTER","348"
"BURNET","6088","HOOVER VALLEY VOLUNTEER FIRE DEPARTMENT","168"
"BURNET","88938","JOPPA","105"
"BURNET","6094","LAKE VICTOR COMMUNITY CENTER","87"
"BURNET","6091","NARUNA CHURCH BUILDING","72"
"BURNET","6096","OAKALLA COMMUNITY CENTER","104"
"BURNET","6085","SILVER CREEK FIRE HALL AND COMMUNITY CENTER","135"
"BURNET","6086","SMITHWICK COMMUNITY CENTER","100"
"CALDWELL","26116","CITY HALL","76"
"CALDWELL","25973","FENTRESS COMMUNITY CHURCH","44"
"CALDWELL","6107","FIRST LOCKHART BAPTIST CHURCH HALL","278"
"CALDWELL","6116","LULING CIVIC CENTER","333"
"CALDWELL","6121","LYTTON SPRINGS COMMUNITY","151"
"CALDWELL","33191","MAXWELL FIRESTATION","104"
"CALDWELL","6114","MCMAHAN COMMUNITY CENTER","201"
"CALDWELL","6125","ST. MARY'S CATHOLIC CHURCH HALL","80"
"CALDWELL","89502","UHLAND","66"
"CALDWELL","6108","VFW POST 8927","119"
"CALHOUN","6144","BAUER COMMUNITY CENTER","132"
"CALHOUN","90994","CALHOUN CO. ANNEX","24"
"CALHOUN","6148","CALHOUN CO. EMS STATION","109"
"CALHOUN","6130","CALHOUN COUNTY LIBRARY","9"
"CALHOUN","23895","CITY HALL","320"
"CALHOUN","6139","FELLOWSHIP HALL","32"
"CALHOUN","6136","FOYER","27"
"CALHOUN","31847","MAGNOLIA BEACH VOL FD","88"
"CALHOUN","6147","OLIVIA VOL FIRE STATION","142"
"CALHOUN","6142","PORT LAVACA CITY HALL","15"
"CALHOUN","90982","PORT O'CONNOR LIBRARY","204"
"CALHOUN","90463","SIX MILE VOLUNTEER FIRE DEPT.","153"
"CALHOUN","26965","TABLE 1","66"
"CALHOUN","6133","THE HERITAGE CENTER","75"
"CALLAHAN","32187","BASEMENT","285"
"CALLAHAN","14701","CLYDE","547"
"CALLAHAN","6156","COMMUNITY CENTER","234"
"CALLAHAN","23775","SCHOOL","262"
"CAMERON","91290","AUSTIN ELEMENTARY SCHOOL","196"
"CAMERON","91296","BENAVIDES ELEMENTARY SCHOOL","98"
"CAMERON","94141","BOARD ROOM","317"
"CAMERON","91285","BOARD ROOM","24"
"CAMERON","91284","BONITA PARK COMMUNITY BUILDING","28"
"CAMERON","94126","BROWNSVILLE PUBLIC LIBRARY - SOUTHMOST BRANCH","90"
"CAMERON","91299","BURNS ELEMENTARY SCHOOL","135"
"CAMERON","94131","ED DOWNS ELEMENTARY SCHOOL","132"
"CAMERON","91315","FRED BOOTH ELEMENTARY SCHOOL","70"
"CAMERON","91302","GUTIERREZ MIDDLE SCHOOL","206"
"CAMERON","94143","HARLINGEN OUTREACH CENTER","52"
"CAMERON","91304","HUDSON ELEMENTARY SCHOOL","187"
"CAMERON","91301","JAMES PACE HIGH SCHOOL","90"
"CAMERON","91292","JEFFERSON ELEMENTARY SCHOOL","99"
"CAMERON","94144","LA FERIA FIRE STATION","226"
"CAMERON","91313","LA PALOMA ELEMENTARY SCHOOL","42"
"CAMERON","94053","LAS YESCAS ELEMENTARY SCHOOL","37"
"CAMERON","91306","LONG ELEMENTARY SCHOOL","82"
"CAMERON","91160","LOS FRESNOS COMMUNITY CENTER","189"
"CAMERON","91310","LOS INDIOS COMMUNITY CENTER","13"
"CAMERON","91287","MARIA LUISA RUIZ GUERRA COUNTY ANNEX","34"
"CAMERON","91162","OLIVEIRA MIDDLE SCHOOL","75"
"CAMERON","91158","PORT ISABEL CITY HALL","159"
"CAMERON","91159","RIO HONDO HIGH SCHOOL","90"
"CAMERON","91303","RIVERA HIGH SCHOOL","92"
"CAMERON","91166","SHARP ELEMENTARY SCHOOL","60"
"CAMERON","91297","SOUTH PADRE ISLAND CITY HALL","195"
"CAMERON","91289","STUART PLACE ELEMENTARY SCHOOL","168"
"CAMERON","91294","TREASURE HILLS PRESBYTERIAN CHURCH","253"
"CAMERON","94142","TSTC SERVICE SUPPORT CENTER","71"
"CAMERON","91161","VILLAREAL ELEMENTARY SCHOOL","60"
"CAMERON","91293","ZAVALA ELEMENTARY SCHOOL","110"
"CAMP","25889","BASEMENT (R)","214"
"CAMP","17044","DOUGLAS ALUMNI COMMUNITY CENTER (R)","102"
"CAMP","32501","PITTSBURG FIRE STATION","202"
"CAMP","17042","PITTSBURG HIGH SCHOOL AUDITORIUM","237"
"CARSON","23282","100 BROADWAY GROOM 79039","156"
"CARSON","24616","106 W 11TH PANHANDLE TX 79068","152"
"CARSON","19380","500 CHAMBERLAIN SKELLYTOWN TX 79080","99"
"CARSON","24615","500 MAIN STREET PANHANDLE TX 79068","274"
"CARSON","24557","501 MESQUITE FRITCH TX","111"
"CARSON","22983","5TH AND PAUL STREET WHITE DEER TX 79097","248"
"CASS","89630","ADMINISTRATION OFFICE","449"
"CASS","6248","AVINGER CITY HALL","134"
"CASS","6256","BLOOMBURG CITY HALL","71"
"CASS","21834","BUILDING","180"
"CASS","94296","CITY HALL","39"
"CASS","94287","CITY HALL","20"
"CASS","13220","CITY HALL","312"
"CASS","13218","CITY HALL","107"
"CASS","6259","CIVIC CENTER","172"
"CASS","6266","HUGHES SPRINGS COMMUNITY CENTER","410"
"CASS","6245","KILDARE COMMUNITY CENTER","56"
"CASS","6253","NEXT TO BOWIE CASS","175"
"CASS","21768","VOTING BUILDING","436"
"CASTRO","26907","103 N 2ND ST","152"
"CASTRO","89152","320 FM 1055","32"
"CASTRO","20107","ELECTION TABLE","17"
"CASTRO","26910","ELECTION TABLE","7"
"CASTRO","20101","ELECTION TABLE","56"
"CASTRO","20100","FELLOWSHIP HALL","149"
"CASTRO","20102","GYM","52"
"CASTRO","20098","RM 200","26"
"CHAMBERS","6280","BEACH CITY  PCT 5","353"
"CHAMBERS","90387","CONFERENCE ROOM","399"
"CHAMBERS","6283","COVE  PCT 8","516"
"CHAMBERS","6277","HANKAMER  PCT 2","148"
"CHAMBERS","13292","JP 6 COURTROOM","264"
"CHAMBERS","6284","OAK ISLAND  PCT 9","57"
"CHAMBERS","6278","PINE ISLAND  PCT 3","69"
"CHAMBERS","13281","ROOM 1","277"
"CHAMBERS","25773","ROOM 1","78"
"CHAMBERS","94145","SR DINING HALL","332"
"CHAMBERS","6276","WALLISVILLE  PCT 1","113"
"CHAMBERS","6282","WINNIE STOWELL COMMUNITY BUILDING","364"
"CHILDRESS","94109","CHURCH OF CHRIST FELLOWSHIP","183"
"CHILDRESS","6316","CITY AUDITORIUMFOYER","165"
"CHILDRESS","27586","HOUSING AUTHORITY 1701 AVE I NW","188"
"CHILDRESS","6314","HOUSING AUTHORITY 407 AVE B NW","138"
"CLAY","6323","AREA JUST INSIDE FRONT ENTRANCE","266"
"CLAY","22886","FELLOWHIP HALL","262"
"CLAY","25438","FELLOWSHIP HALL","93"
"CLAY","32931","FOYER","122"
"CLAY","32932","FOYER","144"
"CLAY","6333","LIVING AREA JUST INSIDE FRONT DOOR","92"
"CLAY","17504","LOBBY","114"
"CLAY","91016","MAIN ROOM","454"
"CLAY","6331","MEETING AREA JUST INSIDE FRONT DOOR","45"
"CLAY","6326","MEETING AREA JUST INSIDE FRONT DOOR","59"
"CLAY","6322","MEETING AREA JUST INSIDE FRONT DOOR","82"
"CLAY","6325","MEETING AREA JUST INSIDE FRONT DOOR","52"
"CLAY","6319","MEETING AREA JUST INSIDE FRONT DOOR","109"
"COCHRAN","94151","COURTHOUSE BASEMENT","121"
"COKE","90755","13 E 7TH STREET","117"
"COKE","6335","BRONTE SENIOR CITIZEN BUILDING","186"
"COKE","89681","FELLOWSHIP HALL","115"
"COKE","27094","ROBERT LEE SCB","76"
"COLEMAN","6340","CONCHO BAPTIST FELLOWSHIP HALL","130"
"COLEMAN","6338","EAST WING","139"
"COLEMAN","6339","OLD ARMORY COM CENTER","214"
"COLEMAN","6341","UNITED CHRISTIAN CHURCH","50"
"COLEMAN","11953","WEST WING","130"
"COLLIN","91151","ATRIUM 1","513"
"COLLIN","91596","ATRIUM-NORTH ENTRANCE","257"
"COLLIN","91153","ATRUIM D SQUARE","422"
"COLLIN","91586","AUDITORIUM","521"
"COLLIN","91547","BACK FOYER BY GYM","270"
"COLLIN","91593","BOARD ROOM","227"
"COLLIN","91146","BOARD ROOM","266"
"COLLIN","91152","BUILDING J RM 133","855"
"COLLIN","91549","CAFETERIA","158"
"COLLIN","94552","CLUBHOUSE EVENT ROOM","143"
"COLLIN","91142","COLLIN COUNTY ELECTIONS (MAIN)","742"
"COLLIN","91584","COMMUNITY ROOM","684"
"COLLIN","91572","COMMUNITY ROOM","543"
"COLLIN","91568","COMMUNITY ROOM","561"
"COLLIN","91573","COMMUNITY ROOM","592"
"COLLIN","91144","COMMUNITY ROOM","1004"
"COLLIN","91552","CONFERENCE ROOM 100W","212"
"COLLIN","91577","CONFERENCE ROOM A, 1ST FLOOR","259"
"COLLIN","91580","COUNCIL CHAMBERS","402"
"COLLIN","91571","COUNCIL CHAMBERS","278"
"COLLIN","91557","COUNCIL CHAMBERS","510"
"COLLIN","91145","COUNCIL CHAMBERS","630"
"COLLIN","91558","FELLOWSHIP HALL","341"
"COLLIN","91551","FELLOWSHIP HALL","424"
"COLLIN","91590","FELLOWSHIP HALL","46"
"COLLIN","91155","FOYER","1305"
"COLLIN","91561","GAME ROOM","317"
"COLLIN","91567","GYMNASIUM","63"
"COLLIN","91578","GYMNASIUM","79"
"COLLIN","94549","GYMNASIUM","187"
"COLLIN","94551","GYMNASIUM","225"
"COLLIN","91544","GYMNASIUM","356"
"COLLIN","91563","GYMNASIUM","209"
"COLLIN","91148","GYMNASIUM","716"
"COLLIN","91150","HALLWAY D ATRIUM","581"
"COLLIN","91553","HALLWAY NEAR GYMNASIUM","564"
"COLLIN","91554","LIBRARY","615"
"COLLIN","91582","LOBBY","806"
"COLLIN","94553","LOBBY","99"
"COLLIN","91595","MAIN HALL","153"
"COLLIN","91143","MAIN LOBBY","850"
"COLLIN","91579","MARIE AND HOMER ADAMS ROOMS","775"
"COLLIN","91575","MEETING ROOM","360"
"COLLIN","91594","MEETING ROOM B","211"
"COLLIN","91576","MUNICIPAL COURT ROOM, 1ST FLOOR","669"
"COLLIN","91559","NORTH GYM","236"
"COLLIN","91570","PORTABLE #1 TRAINING ROOM","595"
"COLLIN","91564","PROGRAM ROOM","617"
"COLLIN","91581","PROGRAM ROOM","621"
"COLLIN","91154","PROGRAM ROOM","719"
"COLLIN","94617","RM 143 W ENTRANCE","427"
"COLLIN","91591","ROBERTSON ACTIVITY CENTER","585"
"COLLIN","91545","SMALL GYM","120"
"COLLIN","91566","SMALL GYM","279"
"COLLIN","91550","SMALL GYM","312"
"COLLIN","91589","SMALL GYM","217"
"COLLIN","91147","SOUTH HALLWAY/LOBBY","687"
"COLLIN","91149","SPORTS & REC CENTER LOBBY","861"
"COLLIN","91565","THELMA RICE SPROLES PROGRAM ROOM","545"
"COLLIN","91560","TRAINING ROOM","445"
"COLLIN","91587","TRAINING ROOM","198"
"COLLINGSWORTH","89372","812 15TH ST","127"
"COLLINGSWORTH","6469","BURA HANDLEY COMMUNITY BUILDING","59"
"COLLINGSWORTH","6465","DODSON TOWN HALL","18"
"COLLINGSWORTH","6466","DRIVERS LICENSE OFFICE","50"
"COLLINGSWORTH","6467","FOYER","60"
"COLLINGSWORTH","6470","GYM","35"
"COLLINGSWORTH","6468","QUAIL BOOSTER BUILDING","19"
"COLORADO","20697","AGRICULTURE BUILDING","196"
"COLORADO","20698","BERNARDO FIRE STATION","110"
"COLORADO","20699","COLORADO CO. SERVICES FACILITY","243"
"COLORADO","20695","COLORADO COUNTY ANNEX","119"
"COLORADO","94231","EAGLE LAKE COMMUNITY CENTER","204"
"COLORADO","20701","LEHRER INTEREST","145"
"COLORADO","20702","ROBERT R. WELLS AIRPORT","13"
"COLORADO","89608","SHERIDAN COMMUNITY CENTER","92"
"COLORADO","20705","ST. PETER AND PAUL CHURCH DINING HALL","234"
"COLORADO","20706","ST. ROCH'S PARISH HALL","132"
"COLORADO","20708","WEIMAR CITY HALL","269"
"COMAL","90111","AMENITY CENTER","499"
"COMAL","89244","AUDITORIUM","687"
"COMAL","6494","BLUEBONNET ROOM","539"
"COMAL","90112","CIBOLO CREEK COMMUNITY CHURCH","145"
"COMAL","32524","CLUBHOUSE","442"
"COMAL","94409","CLUBHOUSE","211"
"COMAL","6483","COMAL COUNTY SENIOR CITIZENS CENTER","495"
"COMAL","6501","EDENHILL COMMUNITIES","210"
"COMAL","32960","FELLOWSHIP HALL","98"
"COMAL","89239","FELLOWSHIP HALL","351"
"COMAL","94411","FIRST FLOOR MOB CLASSROOM","193"
"COMAL","6485","FREEDOM FELLOWSHIP","366"
"COMAL","6488","GVTC COMMUNICATIONS","269"
"COMAL","32957","GYM","199"
"COMAL","93916","IT TRAINING ROOM","395"
"COMAL","6491","JOHN PAUL II CATHOLIC HIGH SCHOOL","87"
"COMAL","89241","JOHNSON RANCH FIRE STATION","369"
"COMAL","94410","JP 2 COURTROOM","349"
"COMAL","6487","LAKESIDE GOLF CLUB","267"
"COMAL","94412","LARGE ROOM","281"
"COMAL","23723","MEETING ROOM","470"
"COMAL","32958","NEW BRAUNFELS PUBLIC LIBRARY","163"
"COMAL","89243","NORTH SHORE UNITED METHODIST CHURCH","484"
"COMAL","6490","PEACE LUTHERAN CHURCH","399"
"COMAL","23724","REBECCA CREEK BAPTIST CHURCH","339"
"COMAL","89620","ROOM 101","399"
"COMAL","93917","ROOM A","616"
"COMANCHE","6521","*BEATTIE COMMUNITY CENTER","33"
"COMANCHE","14464","BAPTIST CHURCH","90"
"COMANCHE","19937","CITY HALL","82"
"COMANCHE","13334","CITY HALL","68"
"COMANCHE","6508","COMANCHE COMMUNITY CENTER","229"
"COMANCHE","6513","COMMUNITY CENTER","100"
"COMANCHE","13335","COMMUNITY CENTER","83"
"COMANCHE","21892","DELEON CITY HALL B","314"
"COMANCHE","32534","FELLOWSHIP HALL","96"
"COMANCHE","24000","PROMONTORY RV RESORT PAVILLION","42"
"COMANCHE","14454","SENIOR CITIZENS BUILDING","242"
"COMANCHE","89264","SIPE SPRINGS","27"
"CONCHO","6527","CHURCH OF CHRIST","127"
"CONCHO","6529","EDEN FIRE HALL","95"
"CONCHO","6523","FIRST BAPTIST CHURCH","29"
"CONCHO","6524","LOWAKE COMMUNITY CENTER","42"
"CONCHO","6526","LUTHERAN CHURCH","50"
"CONCHO","11979","MILLERSVIEW SENIOR CITIZENS BUILDING","34"
"CONCHO","16759","REAR DOOR CONCHO","85"
"CONCHO","6525","ST. ISIDORE'S CCD BUILDING","43"
"COOKE","20117","BAPTIST CHURCH","84"
"COOKE","6535","CALLISBURG COMM. CENTER","460"
"COOKE","6537","CALLISBURG ELEMENTARY SCHOOL","167"
"COOKE","12775","CIVIC CENTER","311"
"COOKE","14116","COMMUNITY CENTER","323"
"COOKE","6546","CONRAD HALL-ST. PETER'S CHURCH","587"
"COOKE","6547","EAST SIDE CHURCH OF NAZARENE","123"
"COOKE","20116","FIRST BAPTIST CHURCH","467"
"COOKE","23936","FIRST BAPTIST CHURCH MUENSTER","636"
"COOKE","17245","FIRST CHRISTIAN CH","134"
"COOKE","6553","HILLCREST CHURCH OF CHRIST","363"
"COOKE","6548","LAKE KIOWA LODGE","543"
"COOKE","20119","MOSS LAKE VOL. FIRE DEPT.","110"
"COOKE","20115","MOUNTAIN SPRINGS COMMUNITY CENTER","385"
"COOKE","6536","TABERNACLE BAPTIST CHURCH","329"
"COOKE","6544","VFW","207"
"CORYELL","12711","CITY HALL","97"
"CORYELL","6560","HOLY FAMILY CATHOLIC CHURCH","521"
"CORYELL","6567","MAIN ROOM","182"
"CORYELL","6566","MAIN ROOM","141"
"CORYELL","6554","MAIN ROOM","685"
"CORYELL","6571","MAIN ROOM","122"
"CORYELL","22745","MAIN ROOM","261"
"CORYELL","6564","MEETING ROOM ON LEFT","1147"
"COTTLE","89690","COUNTY COURTHOUSE","33"
"COTTLE","89692","COUNTY COURTHOUSE","70"
"COTTLE","89691","COUNTY COURTHOUSE","55"
"COTTLE","89693","COUNTY COURTHOUSE","43"
"CRANE","90091","COUNTY EXHIBITION BUILDING, BUFFALO ROOM","91"
"CRANE","90093","DOROTHEA STREET COMMUNITY BUILDING","37"
"CRANE","90090","MOUNTAIN VIEW COMMUNITY BUILDING","135"
"CRANE","90092","NORTHSIDE COMMUNITY BUILDING","70"
"CROCKETT","22257","CONFERENCE ROOM","77"
"CROCKETT","12566","FOYER","53"
"CROCKETT","20495","OZONA CIVIC & YOUTH CENTER","72"
"CROCKETT","20494","OZONA SENIOR CENTER","70"
"CROSBY","11974","COURTHOUSE BASEMENT","132"
"CROSBY","11975","LORENZO COMMUNITY CENTER","131"
"CROSBY","11976","RALLS CHAMBER OF COMMERCE OFFICE","117"
"CROSBY","15431","RALLS HIGH SCHOOL GYM","166"
"CULBERSON","89663","BOARDROOM","4"
"CULBERSON","89648","CAPITAN ROOM","3"
"CULBERSON","89664","JAMES HALL","2"
"CULBERSON","89662","METHODIST CHURCH HALL","4"
"DALLAM","90614","COMMUNITY CENTER","75"
"DALLAM","13373","YOUTH CENTER SUITE 1","386"
"DALLAS","93074","100 FOYER","32"
"DALLAS","93090","103","102"
"DALLAS","93144","1ST FL ASSEMBLY","216"
"DALLAS","93303","1ST FL BALLROOM","285"
"DALLAS","93401","1ST FLOOR LOBBY","123"
"DALLAS","93416","1ST FLOOR LOBBY","70"
"DALLAS","93177","ACTIVITY BLDG, FELLOWSHIP HALL","265"
"DALLAS","93395","ADMISSIONS FOYER","49"
"DALLAS","93261","AFTER SCHOOL PROGRAM RM","14"
"DALLAS","93240","ANNEX BLDG, ROOM 410/411","52"
"DALLAS","93117","ANNEX LOBBY","243"
"DALLAS","93404","ART LAB","119"
"DALLAS","93288","ART RM, 124/126","213"
"DALLAS","92931","ART ROOM A","11"
"DALLAS","93180","ATRIUM","66"
"DALLAS","94808","ATRIUM","191"
"DALLAS","93390","ATRIUM","487"
"DALLAS","93146","ATRIUM","134"
"DALLAS","93284","ATRIUM, A3","224"
"DALLAS","92989","AUDITORIUM","6"
"DALLAS","92949","AUDITORIUM","45"
"DALLAS","92934","AUDITORIUM","1"
"DALLAS","93015","AUDITORIUM","35"
"DALLAS","92981","AUDITORIUM","24"
"DALLAS","92998","AUDITORIUM","1"
"DALLAS","93189","AUDITORIUM","68"
"DALLAS","92964","AUDITORIUM","191"
"DALLAS","92974","AUDITORIUM","18"
"DALLAS","92921","AUDITORIUM","100"
"DALLAS","93222","AUDITORIUM","28"
"DALLAS","92982","AUDITORIUM","7"
"DALLAS","93011","AUDITORIUM","19"
"DALLAS","92992","AUDITORIUM","24"
"DALLAS","93276","AUDITORIUM","49"
"DALLAS","92983","AUDITORIUM","8"
"DALLAS","93425","AUDITORIUM","60"
"DALLAS","93242","AUDITORIUM","35"
"DALLAS","93380","AUDITORIUM","14"
"DALLAS","93372","AUDITORIUM","6"
"DALLAS","93165","AUDITORIUM","139"
"DALLAS","93212","AUDITORIUM","139"
"DALLAS","93197","AUDITORIUM","101"
"DALLAS","93187","AUDITORIUM","96"
"DALLAS","93228","AUDITORIUM","21"
"DALLAS","93255","AUDITORIUM","70"
"DALLAS","93115","AUDITORIUM","46"
"DALLAS","93235","AUDITORIUM","12"
"DALLAS","92943","AUDITORIUM","3"
"DALLAS","92940","AUDITORIUM","124"
"DALLAS","93229","AUDITORIUM","13"
"DALLAS","92947","AUDITORIUM","25"
"DALLAS","93120","AUDITORIUM","116"
"DALLAS","93850","AUDITORIUM","68"
"DALLAS","92972","AUDITORIUM","9"
"DALLAS","93022","AUDITORIUM","6"
"DALLAS","92923","AUDITORIUM","4"
"DALLAS","93219","AUDITORIUM","8"
"DALLAS","93199","AUDITORIUM","27"
"DALLAS","92971","AUDITORIUM","47"
"DALLAS","92952","AUDITORIUM","2"
"DALLAS","92917","AUDITORIUM","187"
"DALLAS","93277","AUDITORIUM","25"
"DALLAS","92958","AUDITORIUM","5"
"DALLAS","93007","AUDITORIUM","26"
"DALLAS","93025","AUDITORIUM","72"
"DALLAS","93413","AUDITORIUM","98"
"DALLAS","92956","AUDITORIUM","50"
"DALLAS","93163","AUDITORIUM","176"
"DALLAS","93192","AUDITORIUM","164"
"DALLAS","93214","AUDITORIUM","74"
"DALLAS","92968","AUDITORIUM","52"
"DALLAS","93374","AUDITORIUM","102"
"DALLAS","92918","AUDITORIUM","45"
"DALLAS","93194","AUDITORIUM","15"
"DALLAS","92976","AUDITORIUM","9"
"DALLAS","93373","AUDITORIUM","24"
"DALLAS","92961","AUDITORIUM","46"
"DALLAS","93126","AUDITORIUM","200"
"DALLAS","92975","AUDITORIUM","24"
"DALLAS","92984","AUDITORIUM","12"
"DALLAS","92938","AUDITORIUM","56"
"DALLAS","93853","AUDITORIUM","30"
"DALLAS","93000","AUDITORIUM","5"
"DALLAS","93183","AUDITORIUM","55"
"DALLAS","92939","AUDITORIUM ENTRANCE","6"
"DALLAS","92885","AUDITORIUM FOYER","8"
"DALLAS","93028","AUDITORIUM FOYER","192"
"DALLAS","94803","AUDITORIUM FOYER","4"
"DALLAS","92946","AUDITORIUM FOYER","39"
"DALLAS","93260","AUDITORIUM FOYER","13"
"DALLAS","92994","AUDITORIUM FOYER","5"
"DALLAS","92960","AUDITORIUM FOYER","3"
"DALLAS","93315","AUDITORIUM FOYER","93"
"DALLAS","92973","AUDITORIUM FOYER","24"
"DALLAS","92959","AUDITORIUM FOYER","56"
"DALLAS","93342","AUDITORIUM FOYER","79"
"DALLAS","93148","AUDITORIUM FOYER","155"
"DALLAS","93231","AUDITORIUM HALLWAY","8"
"DALLAS","93204","AUDITORIUM LOBBY","6"
"DALLAS","93124","AUDITORIUM, RM 136","139"
"DALLAS","93054","AUDITORIUM, RM 201","25"
"DALLAS","93052","AUDITORIUM, RM 600","60"
"DALLAS","93215","AUDITORIUM, ROOM 200","1"
"DALLAS","93319","AUX GYM","33"
"DALLAS","93344","AUX GYM","54"
"DALLAS","93069","BACK HALLWAY BEHIND OFFICES","113"
"DALLAS","93400","BANQUET  HALL FOYER","13"
"DALLAS","93844","BARRETT HALL","25"
"DALLAS","93336","BAY","228"
"DALLAS","92935","BAY","75"
"DALLAS","93207","BAY","74"
"DALLAS","93349","BAY","32"
"DALLAS","93191","BAY","171"
"DALLAS","92919","BAY","99"
"DALLAS","93346","BAY","134"
"DALLAS","92988","BLACK BOX THEATER","20"
"DALLAS","93029","BLUEBONNET ROOM","93"
"DALLAS","93250","BOARD RM","281"
"DALLAS","93385","BREEZEWAY","71"
"DALLAS","93058","C101A","133"
"DALLAS","92942","CAFETERIA","139"
"DALLAS","93079","CAFETERIA","124"
"DALLAS","93273","CAFETERIA","137"
"DALLAS","93060","CAFETERIA","67"
"DALLAS","93033","CAFETERIA","115"
"DALLAS","93340","CAFETERIA","55"
"DALLAS","93366","CAFETERIA","9"
"DALLAS","93047","CAFETERIA","77"
"DALLAS","93202","CAFETERIA HALLWAY","138"
"DALLAS","93193","CAFETERIA STAGE","245"
"DALLAS","93247","CAFETORIUM (LGL)","297"
"DALLAS","93430","CALDWELL RM 120","638"
"DALLAS","93369","CHOIR RM, 501","16"
"DALLAS","93173","CHURCH NARTHEX","266"
"DALLAS","93399","CLASS ROOMS 1 & 2","289"
"DALLAS","93031","CLASSROOM","56"
"DALLAS","93409","CLASSROOM 1/2","363"
"DALLAS","93392","CLASSROOM 104","141"
"DALLAS","93064","CLASSROOM 110","44"
"DALLAS","93419","CLASSROOM A/B","15"
"DALLAS","93403","CLASSROOM A/B","10"
"DALLAS","93168","COMMUNITY RM","54"
"DALLAS","93358","COMP GYM","179"
"DALLAS","93087","COMPUTER LAB","24"
"DALLAS","93241","COMPUTER LAB, #102","8"
"DALLAS","92967","COMPUTER LAB, RM 121","10"
"DALLAS","93350","COMPUTER LAB, RM 401","209"
"DALLAS","93139","CONFERENCE RM","84"
"DALLAS","92932","CONFERENCE RM","2"
"DALLAS","93422","CONFERENCE RM","342"
"DALLAS","93421","CONFERENCE RM C","436"
"DALLAS","93234","CONFERENCE ROOM","6"
"DALLAS","93237","CONFERENCE ROOM, 106","29"
"DALLAS","92926","CONFERENCE ROOM, R12","85"
"DALLAS","94804","COUNCIL CHAMBERS","46"
"DALLAS","93280","COUNCIL CHAMBERS","40"
"DALLAS","93179","COUNCIL CHAMBERS","306"
"DALLAS","93428","COUNCIL CHAMBERS","429"
"DALLAS","93002","COUNSELOR'S OFFICE","21"
"DALLAS","93423","COURTROOM","584"
"DALLAS","93353","DALLAS EAST ROOM","101"
"DALLAS","93076","DELIVERY HALLWAY","58"
"DALLAS","93186","EAST CAFETERIA","159"
"DALLAS","93414","EAST FOYER","27"
"DALLAS","93216","EDUCATION BLDG, RM 4 & 6","7"
"DALLAS","92914","EDUCATIONAL BLDG, CHAPEL","69"
"DALLAS","93265","ELM FORK","61"
"DALLAS","93050","ENTRANCE FOYER","49"
"DALLAS","92980","ENTRANCE FOYER","21"
"DALLAS","93398","EVENT ROOM","193"
"DALLAS","93048","F101","75"
"DALLAS","93017","FELLOWSHIP HALL","5"
"DALLAS","93006","FELLOWSHIP HALL","4"
"DALLAS","93012","FELLOWSHIP HALL","23"
"DALLAS","93211","FELLOWSHIP HALL","2"
"DALLAS","92930","FELLOWSHIP HALL","1"
"DALLAS","93328","FELLOWSHIP HALL","102"
"DALLAS","93256","FELLOWSHIP HALL","125"
"DALLAS","93095","FELLOWSHIP HALL","47"
"DALLAS","92985","FELLOWSHIP HALL","2"
"DALLAS","93324","FELLOWSHIP HALL","257"
"DALLAS","93410","FELLOWSHIP HALL","355"
"DALLAS","93418","FELLOWSHIP HALL","131"
