HINDI,County,Municipality,Reporting Unit,Registrants,Late Registrants,Election Day Registrants,Total Ballots,Total Voters,Paper Ballots,Optical Scan Ballots,DRE,Auto-Mark,Ballots Counted At,Total Election Inspectors,Split Shifts?,Difficulty Obtaining?,16-17,18-25,26-40,41-60,61-70,71+,Polling Place Name,Shared?,Provisional - No DL,Provisional - No POR,Counted,Rejected,Absentee Issued,Absentee In-Person,Absentee Not Returned,Absentee Undeliverable,Received By Election Day,Received By Friday,Absentee Counted,Absentee Rejected,Abssentee Late,FWAB Received,FWAB Counted,FWAB Rejected,FWAB Late,Military Issued,Military Unreturned,Military Undeliverable,Military By Election Day,Military By Friday,Military Counted,Military Rejected,Military Late,Overseas Issued,Overseas Unreturned,Overseas Undeliverable,Overseas By Election Day,Overseas By Friday,Overseas Counted,Overseas Rejected,Overseas Late
3042,BARRON COUNTY,TOWN OF STANFOLD,Ward 1,388,0,22,227,227,12,0,215,0,Polling Place,10,Yes,2 Somewhat difficult,0,1,0,1,7,1,Stanfold Town Hall,No,0,0,0,0,3,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3044,BARRON COUNTY,TOWN OF STANLEY,Ward 1-4,1473,5,95,831,831,3,112,716,0,Polling Place,5,Yes,2 Somewhat difficult,0,0,0,1,3,1,Stanley Town Hall,No,0,0,0,0,40,22,0,0,38,0,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3046,BARRON COUNTY,TOWN OF SUMNER,Ward 1,460,0,27,255,255,5,0,250,0,Polling Place,8,Yes,5 Very easy,0,0,0,2,2,4,Town of Sumner Town Hall,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3048,BARRON COUNTY,TOWN OF TURTLE LAKE,Ward 1,336,0,17,170,170,0,13,157,0,Polling Place,3,Yes,4 Somewhat easy,0,0,0,0,1,2,Turtle Lake Town Hall,No,0,0,0,0,5,1,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3050,BARRON COUNTY,TOWN OF VANCE CREEK,Ward 1,371,0,25,218,218,6,0,0,0,Polling Place,5,No,4 Somewhat easy,0,0,0,1,4,0,VANCE CREEK TOWNHALL,No,0,0,0,0,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3101,BARRON COUNTY,VILLAGE OF ALMENA,Ward 1,328,1,28,180,180,5,0,175,0,Polling Place,10,Yes,4 Somewhat easy,0,0,0,1,5,4,Almena Village Hall,No,0,0,0,0,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3111,BARRON COUNTY,VILLAGE OF CAMERON,Wards 1-3,856,0,95,476,476,11,0,465,0,Polling Place,5,No,4 Somewhat easy,0,0,0,0,1,4,Village Hall,No,0,0,0,0,9,3,0,0,8,1,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3116,BARRON COUNTY,VILLAGE OF DALLAS,Ward 1,209,0,10,107,107,8,0,99,0,Polling Place,5,Yes,2 Somewhat difficult,0,0,0,0,3,2,VILLAGE DALLAS,No,0,0,0,0,4,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3136,BARRON COUNTY,VILLAGE OF HAUGEN,Ward 1,169,0,14,109,109,16,0,93,0,Polling Place,3,No,1 Very difficult,0,0,1,0,1,1,HAUGEN VILLAGE HALL,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3151,BARRON COUNTY,VILLAGE OF NEW AUBURN,Wards 2-3,10,0,3,9,9,0,0,9,0,Polling Place,5,Yes,1 Very difficult,0,0,0,0,4,1,Village Hall,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3171,BARRON COUNTY,VILLAGE OF PRAIRIE FARM,Ward 1,198,0,22,112,112,10,0,102,0,Polling Place,3,No,4 Somewhat easy,0,0,0,1,2,0,Village of Prairie Farm,No,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,BARRON COUNTY,VILLAGE OF TURTLE LAKE,Ward 1,440,1,30,207,207,31,0,176,0,Polling Place,9,Yes,2 Somewhat difficult,0,0,2,1,4,2,TurtleLake Public Library,Yes,0,0,0,0,9,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,BARRON COUNTY,CITY OF BARRON,Ward 1-7,1520,23,106,902,903,0,228,674,0,Polling Place,15,Yes,4 Somewhat easy,0,2,0,0,6,7,Barron City Hall,No,0,0,0,0,152,78,11,1,137,2,133,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3211,BARRON COUNTY,CITY OF CHETEK,Wards 1-4,1138,6,106,673,673,0,92,581,0,Polling Place,14,Yes,1 Very difficult,0,0,0,3,6,5,city hall,No,0,0,0,0,51,28,0,0,23,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3212,BARRON COUNTY,CITY OF CUMBERLAND,Ward 1-4,1194,9,144,866,866,0,181,685,0,Polling Place,12,Yes,2 Somewhat difficult,0,0,0,1,6,5,Cumberland City Hall,Yes,0,0,0,0,106,64,1,2,102,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3276,BARRON COUNTY,CITY OF RICE LAKE,Wards 1-13,4330,40,366,2485,2482,105,902,1477,0,Polling Place,34,No,2 Somewhat difficult,0,0,0,9,16,9,Rice Lake City Hall,No,0,0,0,0,290,183,9,0,0,3,281,0,0,0,0,0,0,3,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0
4002,BAYFIELD COUNTY,TOWN OF BARKSDALE,Ward 1,523,0,20,361,361,0,361,0,0,Polling Place,7,Yes,2 Somewhat difficult,0,0,1,1,2,3,barksdale town hall,No,0,0,0,0,13,9,0,0,13,0,13,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4004,BAYFIELD COUNTY,TOWN OF BARNES,Ward 1,616,0,22,431,431,0,431,0,1,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,0,2,3,barnes town hall,No,0,0,0,0,50,26,0,0,48,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
4006,BAYFIELD COUNTY,TOWN OF BAYFIELD,Ward 1,574,7,33,416,416,0,416,0,0,Polling Place,7,Yes,3 Neither difficult nor easy,0,0,0,0,4,3,bayfield town hall,No,0,0,0,0,46,14,10,1,37,4,35,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4008,BAYFIELD COUNTY,TOWN OF BAYVIEW,Ward 1,399,0,12,277,277,0,277,0,2,Polling Place,6,Yes,4 Somewhat easy,0,0,0,1,2,3,bayview town hall,No,0,0,0,0,24,9,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4010,BAYFIELD COUNTY,TOWN OF BELL,Ward 1,252,2,20,162,162,0,162,0,0,Polling Place,4,Yes,5 Very easy,0,0,0,1,2,1,bell community center,No,0,0,0,0,18,11,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0
4012,BAYFIELD COUNTY,TOWN OF CABLE,Ward 1,590,1,27,387,387,0,387,0,1,Polling Place,5,Yes,2 Somewhat difficult,0,0,0,2,1,2,cable community centre,No,0,0,0,0,46,0,3,1,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,BAYFIELD COUNTY,TOWN OF CLOVER,Ward 1,192,0,10,155,155,0,155,0,0,Polling Place,6,Yes,5 Very easy,0,0,0,0,3,2,clover town hall,No,0,0,0,0,26,14,1,0,23,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016,BAYFIELD COUNTY,TOWN OF DELTA,Ward 1,219,0,5,163,163,0,163,0,0,Polling Place,4,No,3 Neither difficult nor easy,0,0,0,1,0,3,delta town hall,No,0,0,0,0,11,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4018,BAYFIELD COUNTY,TOWN OF DRUMMOND,Ward 1,367,0,30,245,245,0,245,0,0,Polling Place,6,Yes,5 Very easy,0,0,0,1,3,2,drummond civic center,No,0,0,0,0,18,4,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,BAYFIELD COUNTY,TOWN OF EILEEN,Ward 1,322,0,24,247,247,0,247,0,0,Polling Place,3,No,5 Very easy,0,0,0,0,2,1,eileen conference hall,No,0,0,0,0,16,13,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4020,BAYFIELD COUNTY,TOWN OF EILEEN,Ward 2,127,0,9,90,90,0,90,0,0,Polling Place,3,No,5 Very easy,0,0,0,0,2,1,eileen conference hall,No,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4021,BAYFIELD COUNTY,TOWN OF GRAND VIEW,Ward 1,317,0,18,215,215,0,215,0,0,Polling Place,5,Yes,2 Somewhat difficult,0,0,0,0,2,3,grand view town hall,No,0,0,0,0,10,0,0,0,9,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4022,BAYFIELD COUNTY,TOWN OF HUGHES,Ward 1,327,0,17,202,202,0,202,0,0,Polling Place,3,No,1 Very difficult,0,0,0,1,1,1,hughes town hall,No,0,0,0,0,7,1,0,0,7,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4024,BAYFIELD COUNTY,TOWN OF IRON RIVER,Ward 1-2,800,0,53,479,479,0,479,0,2,Polling Place,5,Yes,4 Somewhat easy,0,0,0,0,3,2,iron river community cent,No,0,0,0,0,33,17,3,1,30,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4026,BAYFIELD COUNTY,TOWN OF KELLY,Ward 1,277,0,16,210,210,0,210,0,0,Polling Place,5,Yes,3 Neither difficult nor easy,0,1,1,0,3,0,kelly town hall,No,0,0,0,0,14,7,1,0,12,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4028,BAYFIELD COUNTY,TOWN OF KEYSTONE,Ward 1,224,0,11,172,172,0,172,0,0,Polling Place,3,No,2 Somewhat difficult,0,0,0,0,1,2,keystone town hall,No,0,0,0,0,7,1,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4030,BAYFIELD COUNTY,TOWN OF LINCOLN,Ward 1,207,0,7,161,161,0,161,0,0,Polling Place,3,No,5 Very easy,0,0,0,0,1,2,lincoln town hall,No,0,0,0,0,23,15,2,0,21,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4032,BAYFIELD COUNTY,TOWN OF MASON,Ward 1,172,0,9,121,121,0,121,0,0,Polling Place,6,Yes,3 Neither difficult nor easy,0,0,0,4,0,2,mason town hall,No,0,0,0,0,6,5,0,0,6,0,6,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
4034,BAYFIELD COUNTY,TOWN OF NAMAKAGON,Ward 1,225,0,10,145,145,0,145,0,0,Polling Place,4,No,3 Neither difficult nor easy,0,0,0,4,0,0,namakagon town hall,No,0,0,0,0,23,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4036,BAYFIELD COUNTY,TOWN OF ORIENTA,Ward 1,95,0,5,74,74,0,74,0,0,Polling Place,3,No,2 Somewhat difficult,0,0,0,1,1,1,orienta town hall,No,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4038,BAYFIELD COUNTY,TOWN OF OULU,Ward 1,375,0,18,234,234,0,234,0,0,Polling Place,3,No,5 Very easy,0,0,0,0,2,1,oulu town hall,No,0,0,0,0,6,4,1,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4040,BAYFIELD COUNTY,TOWN OF PILSEN,Ward 1,170,0,2,118,118,0,118,0,0,Polling Place,3,No,2 Somewhat difficult,0,0,0,1,2,0,pilsen town hall,No,0,0,0,0,3,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4042,BAYFIELD COUNTY,TOWN OF PORT WING,Ward 1,328,0,9,222,222,0,222,0,0,Polling Place,4,No,3 Neither difficult nor easy,0,0,0,0,2,4,port wing town hall,No,0,0,0,0,23,16,1,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4046,BAYFIELD COUNTY,TOWN OF RUSSELL,Ward 1-2,774,2,54,415,415,0,415,0,0,Polling Place,7,No,3 Neither difficult nor easy,0,0,0,2,5,0,Town of Russell Garage,Yes,0,0,0,0,19,11,0,0,19,0,19,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4048,BAYFIELD COUNTY,TOWN OF TRIPP,Ward 1,159,0,4,98,98,0,98,0,18,Polling Place,3,Yes,3 Neither difficult nor easy,0,0,0,1,2,1,tripp complex,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4050,BAYFIELD COUNTY,TOWN OF WASHBURN,Ward 1,375,0,17,284,284,0,284,0,0,Polling Place,3,No,2 Somewhat difficult,0,0,0,0,0,3,washburn town hall,No,0,0,0,0,14,14,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4151,BAYFIELD COUNTY,VILLAGE OF MASON,Ward 1,60,0,2,29,29,0,29,0,17,Polling Place,4,Yes,3 Neither difficult nor easy,0,0,0,0,3,1,mason ambulance building,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,BAYFIELD COUNTY,CITY OF ASHLAND,Ward 12,0,0,0,0,0,0,0,0,0,Polling Place,0,No,1 Very difficult,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4206,BAYFIELD COUNTY,CITY OF BAYFIELD,Wards 1-4,400,1,29,304,304,0,304,0,0,Polling Place,7,Yes,2 Somewhat difficult,0,0,0,3,2,2,,Yes,0,0,0,0,48,33,0,0,48,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,BAYFIELD COUNTY,CITY OF WASHBURN,Ward 1,472,2,31,331,331,0,33,0,0,Polling Place,13,Yes,1 Very difficult,0,1,1,2,5,4,City Hall,Yes,0,0,0,0,59,22,0,0,59,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,BAYFIELD COUNTY,CITY OF WASHBURN,Ward 3,210,0,19,140,137,0,137,0,0,Polling Place,13,Yes,1 Very difficult,0,1,1,2,5,4,CITY HALL,Yes,0,0,0,0,13,7,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,BAYFIELD COUNTY,CITY OF WASHBURN,Ward 2,216,0,19,148,151,0,148,0,0,Polling Place,13,Yes,1 Very difficult,0,1,1,2,5,4,CITY HALL,Yes,0,0,0,0,15,5,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,BAYFIELD COUNTY,CITY OF WASHBURN,Ward 4,460,0,32,315,315,0,315,0,0,Polling Place,13,Yes,1 Very difficult,0,1,1,2,5,4,CITY HALL,Yes,0,0,0,0,28,12,0,0,27,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5010,BROWN COUNTY,TOWN OF EATON,Ward 1-2,1012,3,700,700,700,0,700,0,0,Polling Place,10,Yes,5 Very easy,0,0,0,3,8,0,Town of Eaton,No,0,0,0,0,9,1,7,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5012,BROWN COUNTY,TOWN OF GLENMORE,Ward 1,501,0,14,298,298,0,298,0,0,Polling Place,14,Yes,3 Neither difficult nor easy,0,0,0,2,7,5,Glenmore Community Center,Yes,0,0,0,0,16,0,0,0,20,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5012,BROWN COUNTY,TOWN OF GLENMORE,Ward 2,232,0,7,147,147,0,147,0,0,Polling Place,14,Yes,3 Neither difficult nor easy,0,0,0,2,7,5,Glenmore Community Center,Yes,0,0,0,0,3,0,0,0,20,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5014,BROWN COUNTY,TOWN OF GREEN BAY,Ward 1-3,1310,11,62,862,864,0,862,0,0,Polling Place,7,No,3 Neither difficult nor easy,0,0,0,1,2,4,Town of Green Bay,No,0,0,0,0,51,0,0,0,51,0,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5018,BROWN COUNTY,TOWN OF HOLLAND,Ward 1-2,992,0,51,620,620,0,620,0,0,Polling Place,7,Yes,3 Neither difficult nor easy,0,0,0,0,2,5,,No,0,0,0,0,26,9,4,0,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5022,BROWN COUNTY,TOWN OF HUMBOLDT,Ward 1-2,839,1,48,539,539,0,539,0,0,Polling Place,5,No,4 Somewhat easy,0,0,0,0,0,5,Community Center,No,0,0,0,0,14,5,0,0,14,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024,BROWN COUNTY,TOWN OF LAWRENCE,Ward 1-3,1554,40,125,992,992,0,992,0,0,Polling Place,9,No,2 Somewhat difficult,0,0,0,2,0,7,Lawrence Town Hall,Yes,0,0,0,0,144,98,7,0,0,2,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5024,BROWN COUNTY,TOWN OF LAWRENCE,Ward 4-6,1580,17,164,1096,1096,0,1096,0,0,Polling Place,9,No,2 Somewhat difficult,0,0,0,2,2,5,Lawrence Town Hall,Yes,0,0,0,0,110,87,4,0,106,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5025,BROWN COUNTY,TOWN OF LEDGEVIEW,Ward 1,98,0,4,61,59,0,61,0,0,Polling Place,22,Yes,2 Somewhat difficult,0,0,0,3,7,12,Municipal Building,Yes,0,0,0,0,4,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5025,BROWN COUNTY,TOWN OF LEDGEVIEW,Wards 2-10,4508,28,385,2815,2020,0,2815,0,0,Polling Place,22,Yes,2 Somewhat difficult,0,0,0,3,7,12,Municipal Building,Yes,2,0,1,1,657,454,27,8,620,15,635,0,2,0,0,0,0,2,0,0,1,1,2,0,0,3,2,0,1,0,1,0,0
5026,BROWN COUNTY,TOWN OF MORRISON,Ward 1-2,1021,0,39,646,646,0,646,0,0,Polling Place,17,Yes,5 Very easy,0,0,0,8,3,6,Morrison Town Hall,No,0,0,0,0,25,2,0,1,24,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,BROWN COUNTY,TOWN OF NEW DENMARK,Ward 1-2,744,2,51,523,522,0,523,0,0,Polling Place,10,Yes,5 Very easy,0,0,0,8,2,0,Town Hall of New Denmark,No,0,0,0,0,23,6,0,0,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5028,BROWN COUNTY,TOWN OF NEW DENMARK,Ward 3,263,0,6,161,162,0,161,0,0,Polling Place,10,Yes,5 Very easy,0,0,0,8,2,0,Town Hall of New Denmark,No,0,0,0,0,4,2,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5030,BROWN COUNTY,TOWN OF PITTSFIELD,Ward 1-3,1776,1,82,1175,1175,1175,1175,0,0,Polling Place,10,Yes,3 Neither difficult nor easy,0,0,0,0,3,7,Pittsfield Town Hall,No,0,0,0,0,51,4,3,0,47,3,50,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5034,BROWN COUNTY,TOWN OF ROCKLAND,Ward 1,328,3,16,250,250,0,250,0,0,Polling Place,14,Yes,4 Somewhat easy,0,0,0,5,9,0,T-Rockland Town Hal,Yes,0,0,0,0,29,25,0,0,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5034,BROWN COUNTY,TOWN OF ROCKLAND,Ward 2-3,849,8,54,578,578,0,578,0,0,Polling Place,14,Yes,4 Somewhat easy,0,0,0,5,9,0,T-Rockland Town Hal,Yes,0,0,0,0,48,31,1,0,47,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5036,BROWN COUNTY,TOWN OF SCOTT,Wards 1-4,2473,17,131,1644,1644,0,1644,0,0,Polling Place,7,No,5 Very easy,0,0,0,1,5,2,Town of Scott Town Hall,No,0,0,0,0,167,115,1,0,165,1,166,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5040,BROWN COUNTY,TOWN OF WRIGHTSTOWN,Ward 1,605,0,44,419,419,0,419,0,0,Polling Place,7,No,5 Very easy,0,0,0,1,4,2,Town of Wrightstown,Yes,0,0,0,0,11,0,1,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0
5040,BROWN COUNTY,TOWN OF WRIGHTSTOWN,Ward 2-3,729,0,33,495,495,0,495,0,0,Polling Place,7,No,5 Very easy,0,0,0,1,4,2,T Wrightstown,Yes,0,0,0,0,20,7,0,0,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102,BROWN COUNTY,VILLAGE OF ALLOUEZ,Ward 7-9,1997,18,127,1353,1353,4,1349,0,0,Polling Place with Central Count Absentee,14,Yes,3 Neither difficult nor easy,0,0,0,3,5,6,Green Isle Park Pavilion,Yes,0,0,0,0,320,241,4,6,312,4,316,2,0,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
5102,BROWN COUNTY,VILLAGE OF ALLOUEZ,Ward 1-2,2207,23,158,1545,1545,2,1543,0,0,Polling Place,14,Yes,3 Neither difficult nor easy,0,0,0,7,2,5,Allouez Village Hall,No,0,0,0,0,308,185,7,1,300,2,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102,BROWN COUNTY,VILLAGE OF ALLOUEZ,Ward 3,561,6,38,398,398,0,398,0,0,Polling Place,14,Yes,3 Neither difficult nor easy,0,0,1,0,7,6,Community Center,Yes,0,0,0,0,55,46,0,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5102,BROWN COUNTY,VILLAGE OF ALLOUEZ,Ward 4,1375,14,94,983,983,0,983,0,0,Polling Place,14,Yes,3 Neither difficult nor easy,0,0,1,0,7,6,Community Center,Yes,0,0,0,0,195,139,1,3,190,0,190,0,1,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
5102,BROWN COUNTY,VILLAGE OF ALLOUEZ,Ward 5-6,2494,24,161,1737,1737,8,1729,0,0,Polling Place,14,Yes,3 Neither difficult nor easy,0,0,0,3,4,7,Green Isle Park Pavilion,Yes,0,0,0,0,421,316,2,4,407,8,415,1,1,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
5102,BROWN COUNTY,VILLAGE OF ALLOUEZ,Ward 10,0,0,0,0,0,0,0,0,0,Polling Place,0,No,1 Very difficult,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5104,BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 1-2,1356,14,121,854,854,0,854,0,0,Polling Place,5,Yes,2 Somewhat difficult,0,0,0,1,1,3,Ashwaubenon Hist. Soc. L,Yes,0,0,0,0,216,56,7,1,171,1,171,6,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5104,BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 3-4,1475,11,82,960,960,0,960,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,1,2,2,Ashwaubenon Village Hall,No,0,0,0,0,138,77,7,0,122,1,121,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5104,BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 5-6,1673,11,114,1129,1129,0,1129,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,0,1,4,Ashwaubenon Hist. Soc. R,Yes,0,0,0,0,164,120,1,1,159,1,159,1,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
5104,BROWN COUNTY,VILLAGE OF ASHWAUBENON,Ward 7,877,9,54,614,614,0,614,0,0,Polling Place,5,Yes,3 Neither difficult nor easy,0,0,0,0,2,3,Fire Station #2,Yes,0,0,0,0,93,78,1,0,91,0,91,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5104,BROWN COUNTY,VILLAGE OF ASHWAUBENON,Ward 8,1039,6,49,695,695,0,695,0,0,Polling Place,5,No,2 Somewhat difficult,0,0,0,0,2,3,Fire Station #2,Yes,0,0,0,0,103,71,7,0,94,1,94,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
5104,BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 9-10,2163,9,103,1475,1475,0,1475,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,1,3,1,St. John Lutheran Church,No,0,0,0,0,198,152,1,1,193,3,193,3,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
5104,BROWN COUNTY,VILLAGE OF ASHWAUBENON,Wards 11-12,1653,37,167,1149,1149,0,1149,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,0,3,2,School District Office,No,0,0,0,0,155,127,1,0,151,1,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5106,BROWN COUNTY,VILLAGE OF BELLEVUE,Wards 5-6,1717,23,94,1053,1053,0,1053,0,0,Polling Place,5,No,3 Neither difficult nor easy,0,0,0,0,4,1,Bellevue Community Center,Yes,0,0,0,0,232,128,1,0,231,0,231,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
