"","CNTY_NAME","full_name","MCD_FIPS","OBJECTID","GEOID","CNTY_FIPS","COUSUBFP","MCD_NAME","CTV","JVTD2","LABEL","DOA","DOR","DOT","FIPS6","FIPS5","DOAChange","DOACngDate","Shape_Leng","Shape_Area","mean_logpoppskm","GOVDEM18","GOVTOT18","PERSONS","WHITE","closed","total","mcd_name1","mcd_name2","dem_pct18","dem_pct2","non_white_pct","closed_pct","HINDI","County","total_ballots_2020","registered_voters_2020","provisional_all_2020","prov_counted_2020","prov_rejected_2020","abs_issued_2020","abs_counted_2020","abs_rejected_2020","total_ballots_2016","registered_voters_2016","provisional_all_2016","prov_counted_2016","prov_rejected_2016","abs_issued_2016","abs_counted_2016","abs_not_returned_2016","abs_late_2016","abs_rejected_2016","turnout2016","turnout2020","diff_turnout","prov_pct2016","prov_pct2020","prov_pct_diff","abs_counted2020pct","abs_counted2016pct","diff_abs_pct","area","logppsqkm","diff_turnout_pct2","no_closed","abs_lost_pct2016","abs_not_returned_2020","not_returned_diff_pct"
"67","BARRON","VILLAGE OF CAMERON","5500512250",43,"5500512250","55005","12250","Cameron","V","Cameron - V","Cameron - V","03111","03111","03111","005035","12250",NA,"2019/01/30",23459.5721102089,6770619.92494004,5.99026797714134,159,392,1152,1106,0,1,"CAMERON","CAMERON",40.5612244897959,1645.21293211162,3.99305555555556,0,3111,"BARRON COUNTY",0,886,0,0,0,47,47,0,476,856,0,0,0,9,9,0,0,0,55.607476635514,0,-55.607476635514,0,NA,NA,100,1.89075630252101,98.109243697479,6.77061992514038,5.13666218907921,-100,1,0,0,NA
"45","BARRON","TOWN OF CEDAR LAKE","5500513500",44,"5500513500","55005","13500","CEDAR LAKE","T","CEDAR LAKE - T","CEDAR LAKE - T","03010","03010","03010","005040","13500",NA,"2019/01/30",52519.2331864767,91668552.0706202,2.33574359551483,213,635,948,923,0,1,"CEDAR LAKE","CEDAR LAKE",33.5433070866142,1125.1534503069,2.63713080168776,0,3010,"BARRON COUNTY",407,802,0,0,0,6,6,0,577,764,0,0,0,72,7,3,0,55,75.5235602094241,50.7481296758105,-24.7754305336136,0,0,0,1.47420147420147,1.21317157712305,0.261029897078424,91.6685520706482,2.33617512542464,-29.4627383015598,1,4.16666666666667,0,-100
"38","BARRON","CITY OF CHETEK","5500514325",45,"5500514325","55005","14325","Chetek","C","Chetek - C","Chetek - C","03211","03211","03211","005045","14325",NA,"2019/01/30",15913.457159268,8072611.22592411,5.6892666617629,158,382,1084,1028,0,2,"CHETEK","CHETEK",41.3612565445026,1710.75354294016,5.16605166051661,0,3211,"BARRON COUNTY",551,1104,0,0,0,35,35,0,673,1138,0,0,0,51,50,0,0,1,59.1388400702988,49.9094202898551,-9.2294197804437,0,0,0,6.35208711433757,7.42942050520059,-1.07733339086303,8.07261122563171,4.89993618010644,-18.1277860326894,1,0,0,NA
"46","BARRON","TOWN OF CHETEK","5500514350",46,"5500514350","55005","14350","CHETEK","T","CHETEK - T","CHETEK - T","03012","03012","03012","005050","14350",NA,"2019/01/30",48108.0049701754,86905311.7059579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3012,"BARRON COUNTY",482,1137,0,0,0,22,22,0,678,1134,0,0,0,32,0,0,0,0,59.7883597883598,42.3922603342128,-17.396099454147,0,0,0,4.5643153526971,0,4.5643153526971,86.9053117062378,NA,-28.9085545722714,1,0,0,NA
"47","BARRON","TOWN OF CLINTON","5500515600",47,"5500515600","55005","15600","CLINTON","T","CLINTON - T","CLINTON - T","03014","03014","03014","005055","15600",NA,"2019/01/30",39274.0859074703,91753369.004837,2.25946375490151,109,272,879,848,0,1,"CLINTON","CLINTON",40.0735294117647,1605.88775951557,3.52673492605233,0,3014,"BARRON COUNTY",148,384,0,0,0,0,0,0,227,380,0,0,0,8,0,0,0,0,59.7368421052632,38.5416666666667,-21.1951754385965,0,0,0,0,0,0,91.7533690049286,2.25968069202487,-34.8017621145374,1,0,0,NA
"48","BARRON","TOWN OF CRYSTAL LAKE","5500517875",48,"5500517875","55005","17875","CRYSTAL LAKE","T","CRYSTAL LAKE - T","CRYSTAL LAKE - T","03016","03016","03016","005060","17875",NA,"2019/01/30",49830.3455534508,88456078.195245,2.14646009741121,124,332,760,737,0,1,"CRYSTAL LAKE","CRYSTAL LAKE",37.3493975903614,1394.9775003629,3.02631578947368,0,3016,"BARRON COUNTY",212,442,0,0,0,20,20,0,266,422,0,0,0,7,7,0,0,0,63.0331753554502,47.9638009049774,-15.0693744504729,0,0,0,9.43396226415094,2.63157894736842,6.80238331678252,88.4560781952515,2.150812296039,-20.3007518796992,1,0,0,NA
"39","BARRON","CITY OF CUMBERLAND","5500518025",49,"5500518025","55005","18025","Cumberland","C","Cumberland - C","Cumberland - C","03212","03212","03212","005065","18025",NA,"2019/01/30",41675.0781861971,11731075.387412,4.89404134167907,109,227,539,506,0,1,"CUMBERLAND","CUMBERLAND",48.0176211453744,2305.69194046071,6.12244897959184,0,3212,"BARRON COUNTY",551,1207,0,0,0,95,95,0,866,1194,0,0,0,106,1,1,0,0,72.5293132328308,45.6503728251864,-26.8789404076444,0,0,0,17.2413793103448,0.115473441108545,17.1259058692363,11.7310753877716,3.82747423403392,-36.3741339491917,1,0.943396226415094,0,-100
"49","BARRON","TOWN OF CUMBERLAND","5500518050",50,"5500518050","55005","18050","CUMBERLAND","T","CUMBERLAND - T","CUMBERLAND - T","03018","03018","03018","005070","18050",NA,"2019/01/30",47839.4618585482,85413715.6494027,2.32419830452264,154,394,873,861,0,1,"CUMBERLAND","CUMBERLAND",39.0862944162437,1527.73841119328,1.3745704467354,0,3018,"BARRON COUNTY",217,516,0,0,0,32,32,0,323,518,0,0,0,25,25,0,0,0,62.3552123552124,42.0542635658915,-20.3009487893209,0,0,0,14.7465437788018,7.73993808049536,7.00660569830649,85.413715649292,2.324428863148,-32.8173374613003,1,0,0,NA
"68","BARRON","VILLAGE OF DALLAS","5500518575",51,"5500518575","55005","18575","Dallas","V","Dallas - V","Dallas - V","03116","03116","03116","005080","18575",NA,"2019/01/30",8023.29333126878,3855376.85958629,4.66394090316384,70,238,818,786,0,2,"DALLAS","DALLAS",29.4117647058824,865.051903114187,3.9119804400978,0,3116,"BARRON COUNTY",99,192,0,0,0,29,29,0,107,209,0,0,0,4,4,0,0,0,51.1961722488038,51.5625,0.366327751196174,0,0,0,29.2929292929293,3.73831775700935,25.5546115359199,3.85537685969543,5.35739357568966,-7.47663551401869,1,0,0,NA
"50","BARRON","TOWN OF DALLAS","5500518600",52,"5500518600","55005","18600","DALLAS","T","DALLAS - T","DALLAS - T","03020","03020","03020","005075","18600",NA,"2019/01/30",46768.5171544829,87736015.6307971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3020,"BARRON COUNTY",138,299,0,0,0,4,4,0,211,315,0,0,0,6,0,0,0,0,66.984126984127,46.1538461538462,-20.8302808302808,0,0,0,2.89855072463768,0,2.89855072463768,87.7360156304626,NA,-34.5971563981043,1,0,0,NA
"51","BARRON","TOWN OF DOVRE","5500520650",53,"5500520650","55005","20650","DOVRE","T","DOVRE - T","DOVRE - T","03022","03022","03022","005085","20650",NA,"2019/01/30",43116.8336100177,91181132.4532453,2.23432358630836,134,322,852,841,0,1,"DOVRE","DOVRE",41.6149068322981,1731.80047066085,1.29107981220657,0,3022,"BARRON COUNTY",215,407,0,0,0,0,0,0,249,495,0,0,0,2,2,0,0,0,50.3030303030303,52.8255528255528,2.52252252252252,0,0,0,0,0.803212851405622,-0.803212851405622,91.1811324532013,2.23473853214746,-13.6546184738956,1,0,0,NA
"52","BARRON","TOWN OF DOYLE","5500520750",54,"5500520750","55005","20750","DOYLE","T","DOYLE - T","DOYLE - T","03024","03024","03024","005090","20750",NA,"2019/01/30",38401.2145424144,92032219.6366343,2.15847915476577,46,129,257,256,0,1,"DOYLE","DOYLE",35.6589147286822,1271.55819962743,0.389105058365759,0,3024,"BARRON COUNTY",134,325,0,0,0,0,0,0,180,317,0,0,0,4,4,0,0,0,56.782334384858,41.2307692307692,-15.5515651540888,0,0,0,0,2.22222222222222,-2.22222222222222,92.0322196365204,1.02693735571615,-25.5555555555556,1,0,0,NA
"69","BARRON","VILLAGE OF HAUGEN","5500533225",55,"5500533225","55005","33225","Haugen","V","Haugen - V","Haugen - V","03136","03136","03136","005095","33225",NA,"2019/01/30",4867.11259613641,1320152.24169327,5.38140849758457,59,128,287,269,0,1,"HAUGEN","HAUGEN",46.09375,2124.6337890625,6.27177700348432,0,3136,"BARRON COUNTY",58,164,0,0,0,3,3,0,109,169,0,0,0,0,0,0,0,0,64.4970414201183,35.3658536585366,-29.1311877615817,0,0,0,5.17241379310345,0,5.17241379310345,1.32015224168396,5.38173515120281,-46.7889908256881,1,NA,0,NA
"53","BARRON","TOWN OF LAKELAND","5500541600",56,"5500541600","55005","41600","LAKELAND","T","LAKELAND - T","LAKELAND - T","03026","03026","03026","005100","41600",NA,"2019/01/30",57944.725614714,91186924.9444521,2.5314519400188,148,389,800,773,0,1,"LAKELAND","LAKELAND",38.0462724935733,1447.51885065523,3.375,0,3026,"BARRON COUNTY",257,602,0,0,0,19,19,0,375,622,0,0,0,8,8,0,0,0,60.2893890675241,42.6910299003322,-17.5983591671919,0,0,0,7.39299610894942,2.13333333333333,5.25966277561608,91.1869249447479,2.17170020769955,-31.4666666666667,1,0,0,NA
"54","BARRON","TOWN OF MAPLE GROVE","5500548825",57,"5500548825","55005","48825","MAPLE GROVE","T","MAPLE GROVE - T","MAPLE GROVE - T","03028","03028","03028","005105","48825",NA,"2019/01/30",38323.4979162166,91865208.7170214,2.35889468009461,63,238,617,605,0,1,"MAPLE GROVE","MAPLE GROVE",26.4705882352941,700.692041522491,1.94489465153971,0,3028,"BARRON COUNTY",227,506,0,0,0,13,13,0,345,547,0,0,0,15,15,0,0,0,63.0712979890311,44.8616600790514,-18.2096379099797,0,0,0,5.72687224669604,4.34782608695652,1.37904615973951,91.8652087170868,1.90454664383837,-34.2028985507246,1,0,0,NA
"55","BARRON","TOWN OF MAPLE PLAIN","5500548950",58,"5500548950","55005","48950","MAPLE PLAIN","T","MAPLE PLAIN - T","MAPLE PLAIN - T","03030","03030","03030","005110","48950",NA,"2019/01/30",42229.8729185184,92904926.3637905,2.15131951559517,194,410,800,648,0,1,"MAPLE PLAIN","MAPLE PLAIN",47.3170731707317,2238.90541344438,19,0,3030,"BARRON COUNTY",240,519,0,0,0,15,15,0,337,546,0,0,0,17,0,0,0,1,61.7216117216117,46.242774566474,-15.4788371551377,0,0,0,6.25,0,6.25,92.9049263636169,2.15303505458223,-28.7833827893175,1,0,0,NA
"70","BARRON","VILLAGE OF NEW AUBURN","5500556350",59,"5500556350","55005","56350","New Auburn","V","New Auburn - V","New Auburn - V","03151","03151","03151","005112","56350",NA,"2019/01/30",8404.66968795256,706013.17779211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.706013177871704,NA,NA,1,NA,NA,NA
"56","BARRON","TOWN OF OAK GROVE","5500558950",60,"5500558950","55005","58950","OAK GROVE","T","OAK GROVE - T","OAK GROVE - T","03032","03032","03032","005115","58950",NA,"2019/01/30",55217.6383715944,91040472.1162585,2.346140664269,93,218,510,492,0,1,"OAK GROVE","OAK GROVE",42.6605504587156,1819.92256544062,3.52941176470588,0,3032,"BARRON COUNTY",220,520,0,0,0,5,5,0,312,532,0,0,0,11,11,0,0,0,58.6466165413534,42.3076923076923,-16.3389242336611,0,0,0,2.27272727272727,3.52564102564103,-1.25291375291375,91.0404721164856,1.72310656954003,-29.4871794871795,1,0,0,NA
"71","BARRON","VILLAGE OF PRAIRIE FARM","5500565150",61,"5500565150","55005","65150","Prairie Farm","V","Prairie Farm - V","Prairie Farm - V","03171","03171","03171","005125","65150",NA,"2019/01/30",7302.22471772612,2575443.20042879,5.21286639108101,118,294,946,922,0,2,"PRAIRIE FARM","PRAIRIE FARM",40.1360544217687,1610.90286454718,2.5369978858351,0,3171,"BARRON COUNTY",0,214,0,0,0,0,0,0,112,198,0,0,0,1,1,0,0,0,56.5656565656566,0,-56.5656565656566,0,NA,NA,NA,0.892857142857143,NA,2.57544320040894,5.90622093308289,-100,1,0,0,NA
"57","BARRON","TOWN OF PRAIRIE FARM","5500565175",62,"5500565175","55005","65175","PRAIRIE FARM","T","PRAIRIE FARM - T","PRAIRIE FARM - T","03034","03034","03034","005120","65175",NA,"2019/01/30",45616.3727229186,88919468.1494349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3034,"BARRON COUNTY",0,318,0,0,0,0,0,0,180,325,0,0,0,9,9,0,0,0,55.3846153846154,0,-55.3846153846154,0,NA,NA,NA,5,NA,88.9194681495972,NA,-100,1,0,0,NA
"58","BARRON","TOWN OF PRAIRIE LAKE","5500565200",63,"5500565200","55005","65200","PRAIRIE LAKE","T","PRAIRIE LAKE - T","PRAIRIE LAKE - T","03036","03036","03036","005130","65200",NA,"2019/01/30",40332.4080722196,90513906.3663253,2.36974682145286,126,362,760,740,0,1,"PRAIRIE LAKE","PRAIRIE LAKE",34.8066298342541,1211.50148041879,2.63157894736842,0,3036,"BARRON COUNTY",475,920,1,1,0,0,0,0,554,878,0,0,0,30,29,1,0,0,63.0979498861048,51.6304347826087,-11.4675151034961,0,0.210526315789474,0.210526315789474,0,5.23465703971119,-5.23465703971119,90.5139063662109,2.12781493287412,-14.2599277978339,1,3.33333333333333,0,-100
"40","BARRON","CITY OF RICE LAKE","5500567350",64,"5500567350","55005","67350","Rice Lake","C","Rice Lake - C","Rice Lake - C","03276","03276","03276","005135","67350",NA,"2019/01/30",44195.3020417668,25258131.7278376,5.22431186742148,243,521,1401,1310,0,2,"RICE LAKE","RICE LAKE",46.6410748560461,2175.38986372729,6.49536045681656,0,3276,"BARRON COUNTY",1841,4338,0,0,0,330,330,0,2485,4330,0,0,0,290,281,9,0,0,57.3903002309469,42.4389119409866,-14.9513882899602,0,0,0,17.9250407387289,11.307847082495,6.61719365623398,25.2581317276306,4.01579339384313,-25.9154929577465,1,3.10344827586207,0,-100
"59","BARRON","TOWN OF RICE LAKE","5500567375",65,"5500567375","55005","67375","RICE LAKE","T","RICE LAKE - T","RICE LAKE - T","03038","03038","03038","005140","67375",NA,"2019/01/30",67582.4695207156,70965177.7333951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3038,"BARRON COUNTY",776,1726,0,0,0,132,132,0,982,1750,0,0,0,103,100,2,1,0,56.1142857142857,44.9594438006952,-11.1548419135905,0,0,0,17.0103092783505,10.183299389002,6.82700988934848,70.9651777334442,NA,-20.9775967413442,1,1.94174757281553,0,-100
"60","BARRON","TOWN OF SIOUX CREEK","5500574125",66,"5500574125","55005","74125","SIOUX CREEK","T","SIOUX CREEK - T","SIOUX CREEK - T","03040","03040","03040","005145","74125",NA,"2019/01/30",39699.6882413684,91277343.3067518,1.97038158675456,97,276,655,644,0,1,"SIOUX CREEK","SIOUX CREEK",35.1449275362319,1235.16593152699,1.6793893129771,0,3040,"BARRON COUNTY",211,347,0,0,0,34,34,0,209,345,0,0,0,7,7,0,0,0,60.5797101449275,60.806916426513,0.227206281585438,0,0,0,16.1137440758294,3.34928229665072,12.7644617791787,91.2773433068848,1.97073263538136,0.956937799043062,1,0,0,NA
"61","BARRON","TOWN OF STANFOLD","5500576550",67,"5500576550","55005","76550","STANFOLD","T","STANFOLD - T","STANFOLD - T","03042","03042","03042","005150","76550",NA,"2019/01/30",38564.3180524456,92988901.5683337,2.04509276673611,116,321,719,671,0,1,"STANFOLD","STANFOLD",36.1370716510903,1305.88794751604,6.6759388038943,0,3042,"BARRON COUNTY",196,411,0,0,0,41,41,0,227,388,0,0,0,3,2,0,0,1,58.5051546391753,47.6885644768856,-10.8165901622896,0,0,0,20.9183673469388,0.881057268722467,20.0373100782163,92.9889015683594,2.04538120966376,-13.6563876651982,1,0,0,NA
"62","BARRON","TOWN OF STANLEY","5500576600",68,"5500576600","55005","76600","STANLEY","T","STANLEY - T","STANLEY - T","03044","03044","03044","005155","76600",NA,"2019/01/30",74206.8328154554,81787927.9540039,3.37270802159372,95,265,601,573,0,1,"STANLEY","STANLEY",35.8490566037736,1285.15485938056,4.65890183028286,0,3044,"BARRON COUNTY",633,1469,0,0,0,64,64,0,831,1473,0,0,0,40,38,0,2,0,56.4154786150713,43.0905377808033,-13.324940834268,0,0,0,10.1105845181675,4.57280385078219,5.53778066738527,81.7879279537506,1.99446528184501,-23.826714801444,1,0,0,NA
"63","BARRON","TOWN OF SUMNER","5500578450",69,"5500578450","55005","78450","SUMNER","T","SUMNER - T","SUMNER - T","03046","03046","03046","005160","78450",NA,"2019/01/30",38689.2652954535,92284028.2614062,2.15681456490803,121,319,798,765,0,1,"SUMNER","SUMNER",37.9310344827586,1438.76337693222,4.13533834586466,0,3046,"BARRON COUNTY",195,445,0,0,0,27,27,0,255,460,0,0,0,0,0,0,0,0,55.4347826086957,43.8202247191011,-11.6145578895945,0,0,0,13.8461538461538,0,13.8461538461538,92.2840282615814,2.15723751250076,-23.5294117647059,1,NA,0,NA
"72","BARRON","VILLAGE OF TURTLE LAKE","5500581075",70,"5500581075","55005","81075","Turtle Lake","V","Turtle Lake - V","Turtle Lake - V","03186","03186","03186","005170","81075",NA,"2019/01/30",11298.6384100127,6047666.51358589,5.0640192401354,114,264,957,868,0,1,"TURTLE LAKE","TURTLE LAKE",43.1818181818182,1864.6694214876,9.29989550679206,0,3186,"BARRON COUNTY",152,428,0,0,0,5,5,0,207,440,0,0,0,9,1,0,0,0,47.0454545454545,35.5140186915888,-11.5314358538658,0,0,0,3.28947368421053,0.483091787439614,2.80638189677091,6.0476665135498,5.06413089405137,-26.5700483091787,1,0,0,NA
"64","BARRON","TOWN OF TURTLE LAKE","5500581100",71,"5500581100","55005","81100","TURTLE LAKE","T","TURTLE LAKE - T","TURTLE LAKE - T","03048","03048","03048","005165","81100",NA,"2019/01/30",38401.616578171,92234006.3431274,1.9116834363071,97,240,624,611,0,1,"TURTLE LAKE","TURTLE LAKE",40.4166666666667,1633.50694444444,2.08333333333333,0,3048,"BARRON COUNTY",123,339,0,0,0,1,1,0,170,336,0,0,0,5,5,0,0,0,50.5952380952381,36.283185840708,-14.3120522545301,0,0,0,0.813008130081301,2.94117647058824,-2.12816834050693,92.2340063431549,1.91182147345355,-27.6470588235294,1,0,0,NA
"65","BARRON","TOWN OF VANCE CREEK","5500582375",72,"5500582375","55005","82375","VANCE CREEK","T","VANCE CREEK - T","VANCE CREEK - T","03050","03050","03050","005175","82375",NA,"2019/01/30",38384.8828093293,91813663.1107818,1.98588867113539,128,273,669,643,0,1,"VANCE CREEK","VANCE CREEK",46.8864468864469,2198.3389016356,3.8863976083707,0,3050,"BARRON COUNTY",151,383,0,0,0,3,2,0,218,371,0,0,0,6,6,0,0,0,58.7601078167116,39.4255874673629,-19.3345203493487,0,0,0,1.32450331125828,2.75229357798165,-1.42779026672337,91.8136631107025,1.98602293794814,-30.7339449541284,1,0,1,Inf
"73","BAYFIELD","CITY OF ASHLAND","5500703225",73,"5500703225","55007","03225","Ashland","C","Ashland - C","Ashland - C","04201","04201","04201","007032","03225","Added","2003/11/04",1149.48096355817,36719.5067763778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0367195067138672,NA,NA,1,NA,NA,NA
"76","BAYFIELD","TOWN OF BARKSDALE","5500704725",74,"5500704725","55007","04725","BARKSDALE","T","BARKSDALE - T","BARKSDALE - T","04002","04002","04002","007005","04725",NA,"2019/01/30",78803.0895802135,143577456.329925,1.61874875132724,233,426,723,685,0,1,"BARKSDALE","BARKSDALE",54.6948356807512,2991.52505014437,5.25587828492393,0,4002,"BAYFIELD COUNTY",302,526,0,0,0,6,6,0,361,523,0,0,0,13,13,0,0,0,69.0248565965583,57.4144486692015,-11.6104079273568,0,0,0,1.98675496688742,3.601108033241,-1.61435306635358,143.577456329895,1.61653456721489,-16.3434903047091,1,0,0,NA
"77","BAYFIELD","TOWN OF BARNES","5500704750",75,"5500704750","55007","04750","BARNES","T","BARNES - T","BARNES - T","04004","04004","04004","007010","04750",NA,"2019/01/30",90985.1144766455,322321289.229945,0.871026068579738,241,518,769,755,0,1,"BARNES","BARNES",46.5250965250965,2164.58460666955,1.82054616384915,0,4004,"BAYFIELD COUNTY",194,640,0,0,0,40,40,0,431,616,0,0,0,50,50,0,0,0,69.9675324675325,30.3125,-39.6550324675325,0,0,0,20.6185567010309,11.6009280742459,9.01762862678499,322.321289230072,0.869542128785453,-54.9883990719258,1,0,0,NA
"74","BAYFIELD","CITY OF BAYFIELD","5500705350",76,"5500705350","55007","05350","Bayfield","C","Bayfield - C","Bayfield - C","04206","04206","04206","007015","05350",NA,"2019/01/30",9594.15489182878,2213990.19868199,5.98011242746926,66,86,122,81,0,1,"BAYFIELD","BAYFIELD",76.7441860465116,5889.67009194159,33.6065573770492,0,4206,"BAYFIELD COUNTY",276,401,0,0,0,47,47,0,304,400,0,0,0,48,48,0,0,0,76,68.8279301745636,-7.17206982543641,0,0,0,17.0289855072464,15.7894736842105,1.23951182303585,2.21399019900513,4.00922463728356,-9.21052631578947,1,0,0,NA
"78","BAYFIELD","TOWN OF BAYFIELD","5500705375",77,"5500705375","55007","05375","BAYFIELD","T","BAYFIELD - T","BAYFIELD - T","04006","04006","04006","007020","05375",NA,"2019/01/30",95205.1135976451,230397080.353256,1.07991519448084,336,486,680,501,0,1,"BAYFIELD","BAYFIELD",69.1358024691358,4779.75918305136,26.3235294117647,0,4006,"BAYFIELD COUNTY",349,578,0,0,0,8,8,0,416,574,0,0,0,46,35,10,0,2,72.4738675958188,60.3806228373702,-12.0932447584486,0,0,0,2.29226361031519,8.41346153846154,-6.12119792814635,230.397080353302,1.08228854150639,-16.1057692307692,1,21.7391304347826,0,-100
"79","BAYFIELD","TOWN OF BAYVIEW","5500705475",78,"5500705475","55007","05475","BAYVIEW","T","BAYVIEW - T","BAYVIEW - T","04008","04008","04008","007025","05475",NA,"2019/01/30",51311.1667756867,107804597.763724,1.51141382113356,192,329,487,433,0,1,"BAYVIEW","BAYVIEW",58.3586626139818,3405.73350209255,11.088295687885,0,4008,"BAYFIELD COUNTY",232,388,0,0,0,0,0,0,277,399,0,0,0,24,24,0,0,0,69.4235588972431,59.7938144329897,-9.62974446425342,0,0,0,0,8.66425992779783,-8.66425992779783,107.804597763977,1.50794381464544,-16.2454873646209,1,0,0,NA
"80","BAYFIELD","TOWN OF BELL","5500706200",79,"5500706200","55007","06200","BELL","T","BELL - T","BELL - T","04010","04010","04010","007030","06200",NA,"2019/01/30",59815.1511518175,156176053.123109,0.522460669753015,145,223,263,247,0,1,"BELL","BELL",65.0224215246637,4227.91530093105,6.08365019011407,0,4010,"BAYFIELD COUNTY",174,271,0,0,0,4,4,0,162,252,0,0,0,18,18,0,0,0,64.2857142857143,64.2066420664207,-0.0790722192936357,0,0,0,2.29885057471264,11.1111111111111,-8.81226053639847,156.176053123047,0.521170115596619,7.40740740740741,1,0,0,NA
"81","BAYFIELD","TOWN OF CABLE","5500711675",80,"5500711675","55007","11675","CABLE","T","CABLE - T","CABLE - T","04012","04012","04012","007035","11675",NA,"2019/01/30",62277.8294533352,184561250.732409,1.49521807776493,222,488,825,809,0,1,"CABLE","CABLE",45.4918032786885,2069.5041655469,1.93939393939394,0,4012,"BAYFIELD COUNTY",375,632,0,0,0,53,53,0,387,590,0,0,0,46,42,3,0,0,65.593220338983,59.3354430379747,-6.25777730100835,0,0,0,14.1333333333333,10.8527131782946,3.28062015503876,184.561250732529,1.4974019956579,-3.10077519379845,1,6.52173913043478,0,-100
"82","BAYFIELD","TOWN OF CLOVER","5500715750",81,"5500715750","55007","15750","CLOVER","T","CLOVER - T","CLOVER - T","04014","04014","04014","007045","15750",NA,"2019/01/30",64860.5173198015,153290420.579068,0.366036517109322,93,170,223,213,0,1,"CLOVER","CLOVER",54.7058823529412,2992.73356401384,4.48430493273543,0,4014,"BAYFIELD COUNTY",137,211,0,0,0,26,26,0,155,192,0,0,0,26,25,1,0,0,80.7291666666667,64.9289099526066,-15.80025671406,0,0,0,18.978102189781,16.1290322580645,2.8490699317165,153.290420579102,0.374837475603294,-11.6129032258065,1,3.84615384615385,0,-100
"83","BAYFIELD","TOWN OF DELTA","5500719662",82,"5500719662","55007","19662","DELTA","T","DELTA - T","DELTA - T","04016","04016","04016","007050","19662",NA,"2019/01/30",57840.1621672753,186312876.064298,0.377511745874597,97,210,273,264,0,1,"DELTA","DELTA",46.1904761904762,2133.56009070295,3.2967032967033,0,4016,"BAYFIELD COUNTY",159,246,0,0,0,2,2,0,163,219,0,0,0,11,11,0,0,0,74.4292237442922,64.6341463414634,-9.79507740282882,0,0,0,1.25786163522013,6.74846625766871,-5.49060462244859,186.312876064117,0.382044405289841,-2.45398773006135,1,0,0,NA
