,,Voter Status,,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 3,,1,
,CALUMET - TOWN OF WOODVILLE - WARD 1,9,1,
,CALUMET - VILLAGE OF HARRISON - WARD 10,16,,
,CALUMET - VILLAGE OF HARRISON - WARD 11,6,,
,CALUMET - VILLAGE OF HARRISON - WARD 12,36,7,
,CALUMET - VILLAGE OF HARRISON - WARD 13,64,10,
,CALUMET - VILLAGE OF HARRISON - WARD 14,41,4,
,CALUMET - VILLAGE OF HARRISON - WARD 15,15,1,
,CALUMET - VILLAGE OF HARRISON - WARD 16,28,3,
,CALUMET - VILLAGE OF HARRISON - WARD 17,2,1,
,CALUMET - VILLAGE OF HARRISON - WARD 18,11,2,
,CALUMET - VILLAGE OF HARRISON - WARD 3,47,8,
,CALUMET - VILLAGE OF HARRISON - WARD 4,36,4,
,CALUMET - VILLAGE OF HARRISON - WARD 5,28,2,
,CALUMET - VILLAGE OF HARRISON - WARD 6,13,2,
,CALUMET - VILLAGE OF HARRISON - WARD 7,17,5,
,CALUMET - VILLAGE OF HARRISON - WARD 8,18,1,
,CALUMET - VILLAGE OF HARRISON - WARD 9,16,1,
,CALUMET - VILLAGE OF HILBERT - WARD 1,11,3,
,CALUMET - VILLAGE OF HILBERT - WARD 2,3,3,
,CALUMET - VILLAGE OF POTTER - WARD 1,2,,
,CALUMET - VILLAGE OF SHERWOOD - WARD 1,8,3,
,CALUMET - VILLAGE OF SHERWOOD - WARD 2,9,1,
,CALUMET - VILLAGE OF SHERWOOD - WARD 3,32,6,
,CALUMET - VILLAGE OF SHERWOOD - WARD 4,15,2,
,CALUMET - VILLAGE OF STOCKBRIDGE - WARD 1,9,2,
,CHIPPEWA - CITY OF BLOOMER - WARD 1,35,7,
,CHIPPEWA - CITY OF BLOOMER - WARD 2,11,4,
,CHIPPEWA - CITY OF BLOOMER - WARD 3,18,8,
,CHIPPEWA - CITY OF BLOOMER - WARD 4,23,1,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 1,37,4,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 2,62,18,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 3,56,17,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 4,27,1,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 5,37,23,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 6,28,7,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 7,80,50,
,CHIPPEWA - CITY OF CORNELL - WARD 1,6,4,
,CHIPPEWA - CITY OF CORNELL - WARD 2,9,,
,CHIPPEWA - CITY OF CORNELL - WARD 3,1,1,
,CHIPPEWA - CITY OF CORNELL - WARD 4,2,,
,CHIPPEWA - CITY OF EAU CLAIRE - WARD 16,29,3,
,CHIPPEWA - CITY OF EAU CLAIRE - WARD 41,9,,
,CHIPPEWA - CITY OF STANLEY - WARD 1,2,5,
,CHIPPEWA - CITY OF STANLEY - WARD 2,2,1,
,CHIPPEWA - CITY OF STANLEY - WARD 3,10,3,
,CHIPPEWA - CITY OF STANLEY - WARD 4,2,1,
,CHIPPEWA - TOWN OF ANSON - WARD 1,6,,
,CHIPPEWA - TOWN OF ANSON - WARD 2,15,2,
,CHIPPEWA - TOWN OF ANSON - WARD 3,3,3,
,CHIPPEWA - TOWN OF ARTHUR - WARD 1,2,2,
,CHIPPEWA - TOWN OF AUBURN - WARD 1,3,5,
,CHIPPEWA - TOWN OF BIRCH CREEK - WARD 1,29,2,
,CHIPPEWA - TOWN OF BLOOMER - WARD 2,3,,
,CHIPPEWA - TOWN OF CLEVELAND - WARD 1,1,,
,CHIPPEWA - TOWN OF COLBURN - WARD 1,6,,
,CHIPPEWA - TOWN OF COOKS VALLEY - WARD 1,1,,
,CHIPPEWA - TOWN OF DELMAR - WARD 1,3,,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 1,11,,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 2,9,2,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 3,14,6,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 4,13,3,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 5,13,1,
,CHIPPEWA - TOWN OF EDSON - WARD 2,1,,
,CHIPPEWA - TOWN OF ESTELLA - WARD 1,3,2,
,CHIPPEWA - TOWN OF GOETZ - WARD 1,,1,
,CHIPPEWA - TOWN OF HALLIE - WARD 1,1,,
,CHIPPEWA - TOWN OF HOWARD - WARD 1,10,2,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 1,46,10,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 2,6,,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 3,41,2,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 4,15,,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 5,25,1,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 6,13,2,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 7,13,3,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 8,2,,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 9,7,2,
,CHIPPEWA - TOWN OF LAKE HOLCOMBE - WARD 1,18,7,
,CHIPPEWA - TOWN OF LAKE HOLCOMBE - WARD 2,4,1,
,CHIPPEWA - TOWN OF RUBY - WARD 1,1,,
,CHIPPEWA - TOWN OF SAMPSON - WARD 1,28,4,
,CHIPPEWA - TOWN OF SIGEL - WARD 2,3,1,
,CHIPPEWA - TOWN OF TILDEN - WARD 1,9,3,
,CHIPPEWA - TOWN OF TILDEN - WARD 2,2,1,
,CHIPPEWA - TOWN OF TILDEN - WARD 3,1,,
,CHIPPEWA - TOWN OF WHEATON - WARD 1,16,4,
,CHIPPEWA - TOWN OF WHEATON - WARD 2,12,4,
,CHIPPEWA - TOWN OF WHEATON - WARD 3,10,2,
,CHIPPEWA - TOWN OF WOODMOHR - WARD 1,2,,
,CHIPPEWA - TOWN OF WOODMOHR - WARD 2,2,,
,CHIPPEWA - VILLAGE OF BOYD - WARD 1,4,,
,CHIPPEWA - VILLAGE OF CADOTT - WARD 1,10,1,
,CHIPPEWA - VILLAGE OF CADOTT - WARD 2,6,,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 1,17,1,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 2,20,2,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 3,10,3,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 4,10,3,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 5,29,4,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 6,15,,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 7,39,3,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 8,28,3,
,CHIPPEWA - VILLAGE OF NEW AUBURN - WARD 1,5,1,
,CLARK - CITY OF ABBOTSFORD - WARD 4,,1,
,CLARK - CITY OF ABBOTSFORD - WARD 5,7,2,
,CLARK - CITY OF COLBY - WARD 2,1,,
,CLARK - CITY OF COLBY - WARD 3,7,4,
,CLARK - CITY OF COLBY - WARD 4,3,,
,CLARK - CITY OF GREENWOOD - WARD 1,10,1,
,CLARK - CITY OF GREENWOOD - WARD 2,7,,
,CLARK - CITY OF LOYAL - WARD 1,2,,
,CLARK - CITY OF LOYAL - WARD 2,3,1,
,CLARK - CITY OF NEILLSVILLE - WARD 1,5,2,
,CLARK - CITY OF NEILLSVILLE - WARD 2,14,,
,CLARK - CITY OF NEILLSVILLE - WARD 3,7,6,
,CLARK - CITY OF NEILLSVILLE - WARD 4,4,1,
,CLARK - CITY OF NEILLSVILLE - WARD 5,8,6,
,CLARK - CITY OF OWEN - WARD 1,4,,
,CLARK - CITY OF OWEN - WARD 2,2,,
,CLARK - CITY OF OWEN - WARD 3,4,1,
,CLARK - CITY OF THORP - WARD 1,10,1,
,CLARK - CITY OF THORP - WARD 2,3,1,
,CLARK - CITY OF THORP - WARD 3,3,,
,CLARK - CITY OF THORP - WARD 4,5,2,
,CLARK - TOWN OF BEAVER - WARD 1,3,,
,CLARK - TOWN OF BUTLER - WARD 1,3,,
,CLARK - TOWN OF COLBY - WARD 2,2,,
,CLARK - TOWN OF DEWHURST - WARD 1,13,,
,CLARK - TOWN OF EATON - WARD 1,6,,
,CLARK - TOWN OF EATON - WARD 2,,1,
,CLARK - TOWN OF FOSTER - WARD 1,4,3,
,CLARK - TOWN OF FREMONT - WARD 1,1,1,
,CLARK - TOWN OF GRANT - WARD 1,7,1,
,CLARK - TOWN OF GRANT - WARD 2,1,,
,CLARK - TOWN OF GREEN GROVE - WARD 1,,1,
,CLARK - TOWN OF GREEN GROVE - WARD 2,1,,
,CLARK - TOWN OF HENDREN - WARD 1,4,,
,CLARK - TOWN OF HEWETT - WARD 1,3,,
,CLARK - TOWN OF HOARD - WARD 2,5,4,
,CLARK - TOWN OF LEVIS - WARD 2,1,,
,CLARK - TOWN OF LONGWOOD - WARD 1,,1,
,CLARK - TOWN OF LYNN - WARD 1,2,1,
,CLARK - TOWN OF MAYVILLE - WARD 2,1,,
,CLARK - TOWN OF MEAD - WARD 1,2,,
,CLARK - TOWN OF MENTOR - WARD 1,3,,
,CLARK - TOWN OF PINE VALLEY - WARD 1,4,,
,CLARK - TOWN OF PINE VALLEY - WARD 2,3,,
,CLARK - TOWN OF SEIF - WARD 1,4,,
,CLARK - TOWN OF SHERMAN - WARD 2,4,2,
,CLARK - TOWN OF SHERWOOD - WARD 1,5,2,
,CLARK - TOWN OF THORP - WARD 1,4,,
,CLARK - TOWN OF UNITY - WARD 1,4,,
,CLARK - TOWN OF WARNER - WARD 1,3,,
,CLARK - TOWN OF WASHBURN - WARD 1,6,1,
,CLARK - TOWN OF WESTON - WARD 1,2,2,
,CLARK - TOWN OF WESTON - WARD 2,1,,
,CLARK - TOWN OF WITHEE - WARD 1,3,1,
,CLARK - TOWN OF WORDEN - WARD 1,4,3,
,CLARK - TOWN OF YORK - WARD 1,,1,
,CLARK - TOWN OF YORK - WARD 2,,1,
,CLARK - VILLAGE OF DORCHESTER - WARD 1,8,1,
,CLARK - VILLAGE OF GRANTON - WARD 1,2,1,
,CLARK - VILLAGE OF UNITY - WARD 2,1,,
,CLARK - VILLAGE OF WITHEE - WARD 1,4,,
,COLUMBIA - CITY OF COLUMBUS - WARD 1,8,3,
,COLUMBIA - CITY OF COLUMBUS - WARD 2,11,2,
,COLUMBIA - CITY OF COLUMBUS - WARD 3,1,3,
,COLUMBIA - CITY OF COLUMBUS - WARD 4,34,24,
,COLUMBIA - CITY OF COLUMBUS - WARD 5,14,3,
,COLUMBIA - CITY OF COLUMBUS - WARD 6,5,1,
,COLUMBIA - CITY OF COLUMBUS - WARD 7,4,1,
,COLUMBIA - CITY OF COLUMBUS - WARD 8,6,3,
,COLUMBIA - CITY OF LODI - WARD 1,21,4,
,COLUMBIA - CITY OF LODI - WARD 2,17,1,
,COLUMBIA - CITY OF LODI - WARD 3,10,3,
,COLUMBIA - CITY OF LODI - WARD 4,8,4,
,COLUMBIA - CITY OF LODI - WARD 5,15,,
,COLUMBIA - CITY OF LODI - WARD 6,15,4,
,COLUMBIA - CITY OF PORTAGE - WARD 1,7,1,
,COLUMBIA - CITY OF PORTAGE - WARD 10,43,28,
,COLUMBIA - CITY OF PORTAGE - WARD 2,27,4,
,COLUMBIA - CITY OF PORTAGE - WARD 3,38,3,
,COLUMBIA - CITY OF PORTAGE - WARD 4,18,6,
,COLUMBIA - CITY OF PORTAGE - WARD 5,45,4,
,COLUMBIA - CITY OF PORTAGE - WARD 6,4,3,
,COLUMBIA - CITY OF PORTAGE - WARD 7,42,12,
,COLUMBIA - CITY OF PORTAGE - WARD 8,31,1,
,COLUMBIA - CITY OF PORTAGE - WARD 9,40,2,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 1,14,10,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 2,14,2,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 3,9,3,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 6,4,1,
,COLUMBIA - TOWN OF ARLINGTON - WARD 1,8,,
,COLUMBIA - TOWN OF CALEDONIA - WARD 1,5,1,
,COLUMBIA - TOWN OF CALEDONIA - WARD 2,7,3,
,COLUMBIA - TOWN OF COLUMBUS - WARD 1,,2,
,COLUMBIA - TOWN OF COURTLAND - WARD 1,3,,
,COLUMBIA - TOWN OF DEKORRA - WARD 1,13,3,
,COLUMBIA - TOWN OF DEKORRA - WARD 2,13,2,
,COLUMBIA - TOWN OF DEKORRA - WARD 3,21,3,
,COLUMBIA - TOWN OF FORT WINNEBAGO - WARD 1,3,4,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 1,,1,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 2,5,3,
,COLUMBIA - TOWN OF HAMPDEN - WARD 1,7,,
,COLUMBIA - TOWN OF LEEDS - WARD 1,2,1,
,COLUMBIA - TOWN OF LEEDS - WARD 2,4,1,
,COLUMBIA - TOWN OF LEWISTON - WARD 1,1,2,
,COLUMBIA - TOWN OF LEWISTON - WARD 2,3,2,
,COLUMBIA - TOWN OF LODI - WARD 1,36,6,
,COLUMBIA - TOWN OF LODI - WARD 2,16,3,
,COLUMBIA - TOWN OF LODI - WARD 3,46,8,
,COLUMBIA - TOWN OF LODI - WARD 4,8,1,
,COLUMBIA - TOWN OF LODI - WARD 5,18,,
,COLUMBIA - TOWN OF LOWVILLE - WARD 1,2,,
,COLUMBIA - TOWN OF LOWVILLE - WARD 2,4,,
,COLUMBIA - TOWN OF MARCELLON - WARD 1,7,2,
,COLUMBIA - TOWN OF MARCELLON - WARD 2,4,1,
,COLUMBIA - TOWN OF NEWPORT - WARD 1,7,,
,COLUMBIA - TOWN OF OTSEGO - WARD 1,2,1,
,COLUMBIA - TOWN OF PACIFIC - WARD 1,12,2,
,COLUMBIA - TOWN OF PACIFIC - WARD 2,14,,
,COLUMBIA - TOWN OF PACIFIC - WARD 3,56,4,
,COLUMBIA - TOWN OF PACIFIC - WARD 4,9,1,
,COLUMBIA - TOWN OF RANDOLPH - WARD 1,4,,
,COLUMBIA - TOWN OF SCOTT - WARD 1,2,,
,COLUMBIA - TOWN OF SPRINGVALE - WARD 1,1,,
,COLUMBIA - TOWN OF SPRINGVALE - WARD 2,3,1,
,COLUMBIA - TOWN OF WEST POINT - WARD 1,12,1,
,COLUMBIA - TOWN OF WEST POINT - WARD 2,17,,
,COLUMBIA - TOWN OF WEST POINT - WARD 3,15,7,
,COLUMBIA - TOWN OF WYOCENA - WARD 1,9,3,
,COLUMBIA - TOWN OF WYOCENA - WARD 2,4,5,
,COLUMBIA - VILLAGE OF ARLINGTON - WARD 1,6,,
,COLUMBIA - VILLAGE OF CAMBRIA - WARD 1,12,2,
,COLUMBIA - VILLAGE OF FALL RIVER - WARD 1,3,1,
,COLUMBIA - VILLAGE OF FALL RIVER - WARD 2,15,5,
,COLUMBIA - VILLAGE OF FRIESLAND - WARD 1,1,,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 1,8,2,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 2,1,1,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 3,5,6,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 1,12,,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 2,9,2,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 3,12,1,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 4,11,1,
,COLUMBIA - VILLAGE OF RANDOLPH - WARD 3,4,3,
,COLUMBIA - VILLAGE OF RIO - WARD 1,2,3,
,COLUMBIA - VILLAGE OF RIO - WARD 2,9,,
,COLUMBIA - VILLAGE OF WYOCENA - WARD 1,5,10,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 1,21,,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 2,17,4,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 3,3,1,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 4,2,1,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 5,22,3,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 6,22,14,
,CRAWFORD - TOWN OF BRIDGEPORT - WARD 1,4,1,
,CRAWFORD - TOWN OF CLAYTON - WARD 1,1,,
,CRAWFORD - TOWN OF CLAYTON - WARD 2,2,,
,CRAWFORD - TOWN OF CLAYTON - WARD 3,2,,
,CRAWFORD - TOWN OF EASTMAN - WARD 1,2,,
,CRAWFORD - TOWN OF EASTMAN - WARD 2,2,,
,CRAWFORD - TOWN OF FREEMAN - WARD 1,8,3,
,CRAWFORD - TOWN OF HANEY - WARD 1,4,1,
,CRAWFORD - TOWN OF MARIETTA - WARD 1,3,1,
,CRAWFORD - TOWN OF PRAIRIE DU CHIEN - WARD 1,12,2,
,CRAWFORD - TOWN OF SCOTT - WARD 1,1,2,
,CRAWFORD - TOWN OF SENECA - WARD 1,5,2,
,CRAWFORD - TOWN OF UTICA - WARD 1,6,1,
,CRAWFORD - TOWN OF WAUZEKA - WARD 1,2,,
,CRAWFORD - TOWN OF WAUZEKA - WARD 2,1,,
,CRAWFORD - VILLAGE OF DE SOTO - WARD 2,1,,
,CRAWFORD - VILLAGE OF EASTMAN - WARD 1,3,,
,CRAWFORD - VILLAGE OF FERRYVILLE - WARD 1,5,2,
,CRAWFORD - VILLAGE OF GAYS MILLS - WARD 1,1,3,
,CRAWFORD - VILLAGE OF MOUNT STERLING - WARD 1,20,,
,CRAWFORD - VILLAGE OF SOLDIERS GROVE - WARD 1,3,4,
,CRAWFORD - VILLAGE OF STEUBEN - WARD 1,1,,
,CRAWFORD - VILLAGE OF WAUZEKA - WARD 1,1,,
,DANE - CITY OF EDGERTON - WARD 7,5,,
,DANE - CITY OF FITCHBURG - WARD 1,20,4,
,DANE - CITY OF FITCHBURG - WARD 10,2,,
,DANE - CITY OF FITCHBURG - WARD 11,3,,
,DANE - CITY OF FITCHBURG - WARD 12,21,14,
,DANE - CITY OF FITCHBURG - WARD 13,81,12,
,DANE - CITY OF FITCHBURG - WARD 14,113,14,
,DANE - CITY OF FITCHBURG - WARD 15,13,5,
,DANE - CITY OF FITCHBURG - WARD 16,48,9,
,DANE - CITY OF FITCHBURG - WARD 17,59,6,
,DANE - CITY OF FITCHBURG - WARD 18,94,9,
,DANE - CITY OF FITCHBURG - WARD 19,69,6,
,DANE - CITY OF FITCHBURG - WARD 2,4,2,
,DANE - CITY OF FITCHBURG - WARD 3,19,,
,DANE - CITY OF FITCHBURG - WARD 4,28,3,
,DANE - CITY OF FITCHBURG - WARD 5,80,13,
,DANE - CITY OF FITCHBURG - WARD 6,68,8,
,DANE - CITY OF FITCHBURG - WARD 7,159,21,
,DANE - CITY OF FITCHBURG - WARD 8,85,3,
,DANE - CITY OF FITCHBURG - WARD 9,57,17,
,DANE - CITY OF MADISON - WARD 1,33,9,
,DANE - CITY OF MADISON - WARD 10,53,6,
,DANE - CITY OF MADISON - WARD 100,43,6,
,DANE - CITY OF MADISON - WARD 101,5,2,
,DANE - CITY OF MADISON - WARD 102,29,6,
,DANE - CITY OF MADISON - WARD 103,6,3,
,DANE - CITY OF MADISON - WARD 104,21,3,
,DANE - CITY OF MADISON - WARD 105,35,3,
,DANE - CITY OF MADISON - WARD 106,90,10,
,DANE - CITY OF MADISON - WARD 107,110,61,
,DANE - CITY OF MADISON - WARD 108,48,9,
,DANE - CITY OF MADISON - WARD 109,90,6,
,DANE - CITY OF MADISON - WARD 11,13,1,
,DANE - CITY OF MADISON - WARD 110,119,47,
,DANE - CITY OF MADISON - WARD 111,47,15,
,DANE - CITY OF MADISON - WARD 12,44,22,
,DANE - CITY OF MADISON - WARD 122,2,,
,DANE - CITY OF MADISON - WARD 126,,1,
,DANE - CITY OF MADISON - WARD 13,22,1,
,DANE - CITY OF MADISON - WARD 134,1,,
,DANE - CITY OF MADISON - WARD 14,18,3,
,DANE - CITY OF MADISON - WARD 15,37,7,
,DANE - CITY OF MADISON - WARD 16,81,22,
,DANE - CITY OF MADISON - WARD 17,27,11,
,DANE - CITY OF MADISON - WARD 18,26,15,
,DANE - CITY OF MADISON - WARD 19,7,3,
,DANE - CITY OF MADISON - WARD 2,20,3,
,DANE - CITY OF MADISON - WARD 20,7,1,
,DANE - CITY OF MADISON - WARD 21,9,6,
,DANE - CITY OF MADISON - WARD 22,22,5,
,DANE - CITY OF MADISON - WARD 23,19,6,
,DANE - CITY OF MADISON - WARD 24,71,32,
,DANE - CITY OF MADISON - WARD 25,31,9,
,DANE - CITY OF MADISON - WARD 26,25,3,
,DANE - CITY OF MADISON - WARD 27,1,,
,DANE - CITY OF MADISON - WARD 28,16,4,
,DANE - CITY OF MADISON - WARD 29,55,12,
,DANE - CITY OF MADISON - WARD 3,14,6,
,DANE - CITY OF MADISON - WARD 30,14,5,
,DANE - CITY OF MADISON - WARD 31,28,13,
,DANE - CITY OF MADISON - WARD 32,23,7,
,DANE - CITY OF MADISON - WARD 33,10,2,
,DANE - CITY OF MADISON - WARD 34,20,9,
,DANE - CITY OF MADISON - WARD 35,17,2,
,DANE - CITY OF MADISON - WARD 36,49,3,
,DANE - CITY OF MADISON - WARD 37,29,3,
,DANE - CITY OF MADISON - WARD 38,149,40,
,DANE - CITY OF MADISON - WARD 39,30,3,
,DANE - CITY OF MADISON - WARD 4,16,7,
,DANE - CITY OF MADISON - WARD 40,109,15,
,DANE - CITY OF MADISON - WARD 41,107,13,
,DANE - CITY OF MADISON - WARD 42,74,15,
,DANE - CITY OF MADISON - WARD 43,8,1,
,DANE - CITY OF MADISON - WARD 44,38,7,
,DANE - CITY OF MADISON - WARD 45,56,12,
,DANE - CITY OF MADISON - WARD 46,14,2,
,DANE - CITY OF MADISON - WARD 47,8,1,
,DANE - CITY OF MADISON - WARD 48,2,,
,DANE - CITY OF MADISON - WARD 49,3,,
,DANE - CITY OF MADISON - WARD 5,34,3,
,DANE - CITY OF MADISON - WARD 50,5,1,
,DANE - CITY OF MADISON - WARD 51,76,6,
,DANE - CITY OF MADISON - WARD 52,46,8,
,DANE - CITY OF MADISON - WARD 53,94,53,
,DANE - CITY OF MADISON - WARD 54,,1,
,DANE - CITY OF MADISON - WARD 55,1,,
,DANE - CITY OF MADISON - WARD 56,1,,
,DANE - CITY OF MADISON - WARD 6,43,8,
,DANE - CITY OF MADISON - WARD 60,5,,
,DANE - CITY OF MADISON - WARD 61,35,5,
,DANE - CITY OF MADISON - WARD 62,39,11,
,DANE - CITY OF MADISON - WARD 63,39,9,
,DANE - CITY OF MADISON - WARD 64,59,9,
,DANE - CITY OF MADISON - WARD 65,133,16,
,DANE - CITY OF MADISON - WARD 66,64,9,
,DANE - CITY OF MADISON - WARD 67,11,2,
,DANE - CITY OF MADISON - WARD 68,20,1,
,DANE - CITY OF MADISON - WARD 69,35,5,
,DANE - CITY OF MADISON - WARD 7,44,7,
,DANE - CITY OF MADISON - WARD 70,40,7,
,DANE - CITY OF MADISON - WARD 71,22,7,
,DANE - CITY OF MADISON - WARD 72,7,1,
,DANE - CITY OF MADISON - WARD 73,7,1,
,DANE - CITY OF MADISON - WARD 74,17,1,
,DANE - CITY OF MADISON - WARD 75,39,11,
,DANE - CITY OF MADISON - WARD 76,13,3,
,DANE - CITY OF MADISON - WARD 77,70,21,
,DANE - CITY OF MADISON - WARD 78,104,15,
,DANE - CITY OF MADISON - WARD 79,112,21,
,DANE - CITY OF MADISON - WARD 8,37,4,
,DANE - CITY OF MADISON - WARD 80,12,4,
,DANE - CITY OF MADISON - WARD 81,50,6,
,DANE - CITY OF MADISON - WARD 82,57,10,
,DANE - CITY OF MADISON - WARD 83,59,16,
,DANE - CITY OF MADISON - WARD 84,99,18,
,DANE - CITY OF MADISON - WARD 85,102,18,
,DANE - CITY OF MADISON - WARD 86,62,12,
,DANE - CITY OF MADISON - WARD 87,161,18,
,DANE - CITY OF MADISON - WARD 88,89,19,
,DANE - CITY OF MADISON - WARD 89,174,71,
,DANE - CITY OF MADISON - WARD 9,103,52,
,DANE - CITY OF MADISON - WARD 90,38,11,
,DANE - CITY OF MADISON - WARD 91,56,8,
,DANE - CITY OF MADISON - WARD 92,29,6,
,DANE - CITY OF MADISON - WARD 93,5,,
,DANE - CITY OF MADISON - WARD 94,13,8,
,DANE - CITY OF MADISON - WARD 95,52,8,
,DANE - CITY OF MADISON - WARD 96,22,9,
,DANE - CITY OF MADISON - WARD 97,36,9,
,DANE - CITY OF MADISON - WARD 98,31,9,
,DANE - CITY OF MADISON - WARD 99,9,2,
,DANE - CITY OF MIDDLETON - WARD 1,39,9,
,DANE - CITY OF MIDDLETON - WARD 10,64,8,
,DANE - CITY OF MIDDLETON - WARD 11,50,6,
,DANE - CITY OF MIDDLETON - WARD 12,97,11,
,DANE - CITY OF MIDDLETON - WARD 13,70,18,
,DANE - CITY OF MIDDLETON - WARD 14,105,12,
,DANE - CITY OF MIDDLETON - WARD 15,48,8,
,DANE - CITY OF MIDDLETON - WARD 16,45,7,
,DANE - CITY OF MIDDLETON - WARD 17,49,6,
,DANE - CITY OF MIDDLETON - WARD 18,27,1,
,DANE - CITY OF MIDDLETON - WARD 2,24,4,
,DANE - CITY OF MIDDLETON - WARD 22,1,,
,DANE - CITY OF MIDDLETON - WARD 3,119,7,
,DANE - CITY OF MIDDLETON - WARD 4,77,10,
,DANE - CITY OF MIDDLETON - WARD 5,82,9,
,DANE - CITY OF MIDDLETON - WARD 6,28,2,
,DANE - CITY OF MIDDLETON - WARD 7,64,14,
,DANE - CITY OF MIDDLETON - WARD 8,79,11,
,DANE - CITY OF MIDDLETON - WARD 9,45,4,
,DANE - CITY OF MONONA - WARD 1,54,8,
,DANE - CITY OF MONONA - WARD 10,30,5,
,DANE - CITY OF MONONA - WARD 2,23,5,
,DANE - CITY OF MONONA - WARD 3,35,2,
,DANE - CITY OF MONONA - WARD 4,38,6,
,DANE - CITY OF MONONA - WARD 5,20,2,
,DANE - CITY OF MONONA - WARD 6,48,10,
,DANE - CITY OF MONONA - WARD 7,86,32,
,DANE - CITY OF MONONA - WARD 8,8,4,
,DANE - CITY OF MONONA - WARD 9,15,6,
,DANE - CITY OF STOUGHTON - WARD 1,39,3,
,DANE - CITY OF STOUGHTON - WARD 2,57,14,
,DANE - CITY OF STOUGHTON - WARD 3,85,34,
,DANE - CITY OF STOUGHTON - WARD 4,24,3,
,DANE - CITY OF STOUGHTON - WARD 5,18,3,
,DANE - CITY OF STOUGHTON - WARD 6,15,5,
,DANE - CITY OF STOUGHTON - WARD 7,65,22,
,DANE - CITY OF STOUGHTON - WARD 8,54,8,
,DANE - CITY OF STOUGHTON - WARD 9,5,,
,DANE - CITY OF SUN PRAIRIE - WARD 1,67,3,
,DANE - CITY OF SUN PRAIRIE - WARD 10,44,6,
,DANE - CITY OF SUN PRAIRIE - WARD 11,53,21,
,DANE - CITY OF SUN PRAIRIE - WARD 12,60,8,
,DANE - CITY OF SUN PRAIRIE - WARD 13,51,6,
,DANE - CITY OF SUN PRAIRIE - WARD 14,7,,
,DANE - CITY OF SUN PRAIRIE - WARD 15,69,3,
,DANE - CITY OF SUN PRAIRIE - WARD 16,42,6,
,DANE - CITY OF SUN PRAIRIE - WARD 17,66,1,
,DANE - CITY OF SUN PRAIRIE - WARD 18,64,8,
,DANE - CITY OF SUN PRAIRIE - WARD 19,35,5,
,DANE - CITY OF SUN PRAIRIE - WARD 2,70,12,
,DANE - CITY OF SUN PRAIRIE - WARD 3,88,14,
