,,Voter Status,,
,CALUMET - CITY OF BRILLION - WARD 4,41,1,
,CALUMET - CITY OF CHILTON - WARD 1,26,5,
,CALUMET - CITY OF CHILTON - WARD 2,37,5,
,CALUMET - CITY OF CHILTON - WARD 3,42,1,
,CALUMET - CITY OF CHILTON - WARD 4,44,3,
,CALUMET - CITY OF CHILTON - WARD 5,42,4,
,CALUMET - CITY OF KIEL - WARD 7,8,2,
,CALUMET - CITY OF MENASHA - WARD 16,102,9,
,CALUMET - CITY OF MENASHA - WARD 17,149,7,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 1,20,2,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 2,14,1,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 3,48,3,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 4,42,2,
,CALUMET - CITY OF NEW HOLSTEIN - WARD 5,38,3,
,CALUMET - TOWN OF BRILLION - WARD 1,60,3,
,CALUMET - TOWN OF BRILLION - WARD 2,37,1,
,CALUMET - TOWN OF BROTHERTOWN - WARD 1,34,1,
,CALUMET - TOWN OF BROTHERTOWN - WARD 2,32,1,
,CALUMET - TOWN OF CHARLESTOWN - WARD 1,59,4,
,CALUMET - TOWN OF CHILTON - WARD 1,25,3,
,CALUMET - TOWN OF CHILTON - WARD 2,34,2,
,CALUMET - TOWN OF CHILTON - WARD 3,6,,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 1,29,3,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 2,25,1,
,CALUMET - TOWN OF NEW HOLSTEIN - WARD 3,20,1,
,CALUMET - TOWN OF RANTOUL - WARD 1,33,3,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 1,33,2,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 2,35,1,
,CALUMET - TOWN OF STOCKBRIDGE - WARD 3,10,,
,CALUMET - TOWN OF WOODVILLE - WARD 1,49,5,
,CALUMET - VILLAGE OF HARRISON - WARD 10,56,5,
,CALUMET - VILLAGE OF HARRISON - WARD 11,68,2,
,CALUMET - VILLAGE OF HARRISON - WARD 12,114,11,
,CALUMET - VILLAGE OF HARRISON - WARD 13,75,3,
,CALUMET - VILLAGE OF HARRISON - WARD 14,18,5,
,CALUMET - VILLAGE OF HARRISON - WARD 15,18,3,
,CALUMET - VILLAGE OF HARRISON - WARD 16,25,,
,CALUMET - VILLAGE OF HARRISON - WARD 17,6,,
,CALUMET - VILLAGE OF HARRISON - WARD 18,88,1,
,CALUMET - VILLAGE OF HARRISON - WARD 3,48,1,
,CALUMET - VILLAGE OF HARRISON - WARD 4,52,3,
,CALUMET - VILLAGE OF HARRISON - WARD 5,51,4,
,CALUMET - VILLAGE OF HARRISON - WARD 6,21,2,
,CALUMET - VILLAGE OF HARRISON - WARD 7,46,2,
,CALUMET - VILLAGE OF HARRISON - WARD 8,57,1,
,CALUMET - VILLAGE OF HARRISON - WARD 9,34,1,
,CALUMET - VILLAGE OF HILBERT - WARD 1,42,2,
,CALUMET - VILLAGE OF HILBERT - WARD 2,10,1,
,CALUMET - VILLAGE OF POTTER - WARD 1,11,,
,CALUMET - VILLAGE OF SHERWOOD - WARD 1,23,,
,CALUMET - VILLAGE OF SHERWOOD - WARD 2,64,11,
,CALUMET - VILLAGE OF SHERWOOD - WARD 3,52,6,
,CALUMET - VILLAGE OF SHERWOOD - WARD 4,61,1,
,CALUMET - VILLAGE OF STOCKBRIDGE - WARD 1,37,2,
,CHIPPEWA - CITY OF BLOOMER - WARD 1,54,3,
,CHIPPEWA - CITY OF BLOOMER - WARD 2,39,7,
,CHIPPEWA - CITY OF BLOOMER - WARD 3,38,2,
,CHIPPEWA - CITY OF BLOOMER - WARD 4,40,6,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 1,115,4,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 2,120,18,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 3,141,14,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 4,87,14,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 5,93,9,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 6,88,6,
,CHIPPEWA - CITY OF CHIPPEWA FALLS - WARD 7,73,7,
,CHIPPEWA - CITY OF CORNELL - WARD 1,17,2,
,CHIPPEWA - CITY OF CORNELL - WARD 2,18,,
,CHIPPEWA - CITY OF CORNELL - WARD 3,18,2,
,CHIPPEWA - CITY OF CORNELL - WARD 4,13,2,
,CHIPPEWA - CITY OF EAU CLAIRE - WARD 16,113,17,
,CHIPPEWA - CITY OF EAU CLAIRE - WARD 41,14,3,
,CHIPPEWA - CITY OF STANLEY - WARD 1,42,2,
,CHIPPEWA - CITY OF STANLEY - WARD 2,17,3,
,CHIPPEWA - CITY OF STANLEY - WARD 3,18,3,
,CHIPPEWA - CITY OF STANLEY - WARD 4,18,,
,CHIPPEWA - TOWN OF ANSON - WARD 1,38,2,
,CHIPPEWA - TOWN OF ANSON - WARD 2,59,10,
,CHIPPEWA - TOWN OF ANSON - WARD 3,25,3,
,CHIPPEWA - TOWN OF ARTHUR - WARD 1,40,1,
,CHIPPEWA - TOWN OF AUBURN - WARD 1,62,1,
,CHIPPEWA - TOWN OF BIRCH CREEK - WARD 1,31,2,
,CHIPPEWA - TOWN OF BLOOMER - WARD 1,25,,
,CHIPPEWA - TOWN OF BLOOMER - WARD 2,59,,
,CHIPPEWA - TOWN OF CLEVELAND - WARD 1,33,4,
,CHIPPEWA - TOWN OF COLBURN - WARD 1,22,,
,CHIPPEWA - TOWN OF COOKS VALLEY - WARD 1,54,,
,CHIPPEWA - TOWN OF DELMAR - WARD 1,56,1,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 1,39,2,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 2,23,2,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 3,42,3,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 4,39,3,
,CHIPPEWA - TOWN OF EAGLE POINT - WARD 5,12,1,
,CHIPPEWA - TOWN OF EDSON - WARD 1,16,1,
,CHIPPEWA - TOWN OF EDSON - WARD 2,29,4,
,CHIPPEWA - TOWN OF ESTELLA - WARD 1,22,,
,CHIPPEWA - TOWN OF GOETZ - WARD 1,29,2,
,CHIPPEWA - TOWN OF GOETZ - WARD 2,13,,
,CHIPPEWA - TOWN OF HALLIE - WARD 1,5,2,
,CHIPPEWA - TOWN OF HOWARD - WARD 1,45,2,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 1,67,7,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 2,12,1,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 3,40,6,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 4,40,3,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 5,55,8,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 6,41,3,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 7,10,,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 8,3,,
,CHIPPEWA - TOWN OF LAFAYETTE - WARD 9,26,4,
,CHIPPEWA - TOWN OF LAKE HOLCOMBE - WARD 1,26,,
,CHIPPEWA - TOWN OF LAKE HOLCOMBE - WARD 2,9,,
,CHIPPEWA - TOWN OF RUBY - WARD 1,36,,
,CHIPPEWA - TOWN OF SAMPSON - WARD 1,42,,
,CHIPPEWA - TOWN OF SIGEL - WARD 1,17,1,
,CHIPPEWA - TOWN OF SIGEL - WARD 2,39,1,
,CHIPPEWA - TOWN OF TILDEN - WARD 1,49,3,
,CHIPPEWA - TOWN OF TILDEN - WARD 2,26,3,
,CHIPPEWA - TOWN OF TILDEN - WARD 3,5,,
,CHIPPEWA - TOWN OF WHEATON - WARD 1,58,4,
,CHIPPEWA - TOWN OF WHEATON - WARD 2,49,4,
,CHIPPEWA - TOWN OF WHEATON - WARD 3,35,4,
,CHIPPEWA - TOWN OF WOODMOHR - WARD 1,30,1,
,CHIPPEWA - TOWN OF WOODMOHR - WARD 2,50,2,
,CHIPPEWA - VILLAGE OF BOYD - WARD 1,34,,
,CHIPPEWA - VILLAGE OF CADOTT - WARD 1,47,6,
,CHIPPEWA - VILLAGE OF CADOTT - WARD 2,20,2,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 1,60,9,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 2,33,2,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 3,34,6,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 4,50,4,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 5,91,5,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 6,34,3,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 7,42,10,
,CHIPPEWA - VILLAGE OF LAKE HALLIE - WARD 8,40,3,
,CHIPPEWA - VILLAGE OF NEW AUBURN - WARD 1,26,2,
,CLARK - CITY OF ABBOTSFORD - WARD 3,2,1,
,CLARK - CITY OF ABBOTSFORD - WARD 4,4,1,
,CLARK - CITY OF ABBOTSFORD - WARD 5,5,,
,CLARK - CITY OF COLBY - WARD 2,21,,
,CLARK - CITY OF COLBY - WARD 3,13,1,
,CLARK - CITY OF COLBY - WARD 4,16,,
,CLARK - CITY OF GREENWOOD - WARD 1,33,,
,CLARK - CITY OF GREENWOOD - WARD 2,25,3,
,CLARK - CITY OF LOYAL - WARD 1,25,2,
,CLARK - CITY OF LOYAL - WARD 2,30,1,
,CLARK - CITY OF NEILLSVILLE - WARD 1,17,,
,CLARK - CITY OF NEILLSVILLE - WARD 2,19,3,
,CLARK - CITY OF NEILLSVILLE - WARD 3,30,7,
,CLARK - CITY OF NEILLSVILLE - WARD 4,15,1,
,CLARK - CITY OF NEILLSVILLE - WARD 5,5,,
,CLARK - CITY OF OWEN - WARD 1,14,3,
,CLARK - CITY OF OWEN - WARD 2,12,,
,CLARK - CITY OF OWEN - WARD 3,12,1,
,CLARK - CITY OF THORP - WARD 1,14,,
,CLARK - CITY OF THORP - WARD 2,33,1,
,CLARK - CITY OF THORP - WARD 3,19,,
,CLARK - CITY OF THORP - WARD 4,17,2,
,CLARK - TOWN OF BEAVER - WARD 1,24,,
,CLARK - TOWN OF BUTLER - WARD 1,4,,
,CLARK - TOWN OF COLBY - WARD 1,1,,
,CLARK - TOWN OF COLBY - WARD 2,19,,
,CLARK - TOWN OF COLBY - WARD 3,4,,
,CLARK - TOWN OF DEWHURST - WARD 1,7,,
,CLARK - TOWN OF EATON - WARD 1,21,3,
,CLARK - TOWN OF EATON - WARD 2,6,,
,CLARK - TOWN OF FOSTER - WARD 1,6,1,
,CLARK - TOWN OF FREMONT - WARD 1,47,2,
,CLARK - TOWN OF FREMONT - WARD 2,19,,
,CLARK - TOWN OF GRANT - WARD 1,40,1,
,CLARK - TOWN OF GRANT - WARD 2,8,,
,CLARK - TOWN OF GREEN GROVE - WARD 1,17,,
,CLARK - TOWN OF GREEN GROVE - WARD 2,1,,
,CLARK - TOWN OF HENDREN - WARD 1,17,,
,CLARK - TOWN OF HEWETT - WARD 1,8,,
,CLARK - TOWN OF HEWETT - WARD 2,5,,
,CLARK - TOWN OF HIXON - WARD 1,5,1,
,CLARK - TOWN OF HOARD - WARD 1,5,,
,CLARK - TOWN OF HOARD - WARD 2,4,,
,CLARK - TOWN OF LEVIS - WARD 1,6,,
,CLARK - TOWN OF LEVIS - WARD 2,12,2,
,CLARK - TOWN OF LONGWOOD - WARD 1,7,,
,CLARK - TOWN OF LONGWOOD - WARD 2,6,1,
,CLARK - TOWN OF LOYAL - WARD 1,4,,
,CLARK - TOWN OF LOYAL - WARD 2,28,,
,CLARK - TOWN OF LYNN - WARD 1,8,,
,CLARK - TOWN OF LYNN - WARD 2,13,1,
,CLARK - TOWN OF MAYVILLE - WARD 1,9,,
,CLARK - TOWN OF MAYVILLE - WARD 2,31,2,
,CLARK - TOWN OF MEAD - WARD 1,12,,
,CLARK - TOWN OF MENTOR - WARD 1,16,2,
,CLARK - TOWN OF PINE VALLEY - WARD 1,27,1,
,CLARK - TOWN OF PINE VALLEY - WARD 2,27,3,
,CLARK - TOWN OF RESEBURG - WARD 1,18,2,
,CLARK - TOWN OF SEIF - WARD 1,14,,
,CLARK - TOWN OF SHERMAN - WARD 1,2,,
,CLARK - TOWN OF SHERMAN - WARD 2,25,,
,CLARK - TOWN OF SHERWOOD - WARD 1,6,,
,CLARK - TOWN OF THORP - WARD 1,37,1,
,CLARK - TOWN OF UNITY - WARD 1,22,1,
,CLARK - TOWN OF WARNER - WARD 1,21,1,
,CLARK - TOWN OF WARNER - WARD 2,2,,
,CLARK - TOWN OF WASHBURN - WARD 1,12,1,
,CLARK - TOWN OF WESTON - WARD 1,4,,
,CLARK - TOWN OF WESTON - WARD 2,13,,
,CLARK - TOWN OF WITHEE - WARD 1,27,,
,CLARK - TOWN OF WORDEN - WARD 1,17,1,
,CLARK - TOWN OF YORK - WARD 1,14,1,
,CLARK - TOWN OF YORK - WARD 2,11,1,
,CLARK - VILLAGE OF CURTISS - WARD 1,3,,
,CLARK - VILLAGE OF DORCHESTER - WARD 1,30,5,
,CLARK - VILLAGE OF GRANTON - WARD 1,11,2,
,CLARK - VILLAGE OF UNITY - WARD 2,7,,
,CLARK - VILLAGE OF WITHEE - WARD 1,20,1,
,COLUMBIA - CITY OF COLUMBUS - WARD 1,66,5,
,COLUMBIA - CITY OF COLUMBUS - WARD 2,57,1,
,COLUMBIA - CITY OF COLUMBUS - WARD 3,32,1,
,COLUMBIA - CITY OF COLUMBUS - WARD 4,41,4,
,COLUMBIA - CITY OF COLUMBUS - WARD 5,60,7,
,COLUMBIA - CITY OF COLUMBUS - WARD 6,23,3,
,COLUMBIA - CITY OF COLUMBUS - WARD 7,20,1,
,COLUMBIA - CITY OF COLUMBUS - WARD 8,49,2,
,COLUMBIA - CITY OF LODI - WARD 1,33,3,
,COLUMBIA - CITY OF LODI - WARD 2,30,,
,COLUMBIA - CITY OF LODI - WARD 3,34,6,
,COLUMBIA - CITY OF LODI - WARD 4,39,1,
,COLUMBIA - CITY OF LODI - WARD 5,43,1,
,COLUMBIA - CITY OF LODI - WARD 6,69,,
,COLUMBIA - CITY OF PORTAGE - WARD 1,42,2,
,COLUMBIA - CITY OF PORTAGE - WARD 10,44,4,
,COLUMBIA - CITY OF PORTAGE - WARD 2,63,9,
,COLUMBIA - CITY OF PORTAGE - WARD 3,43,5,
,COLUMBIA - CITY OF PORTAGE - WARD 4,44,2,
,COLUMBIA - CITY OF PORTAGE - WARD 5,52,3,
,COLUMBIA - CITY OF PORTAGE - WARD 6,35,1,
,COLUMBIA - CITY OF PORTAGE - WARD 7,24,8,
,COLUMBIA - CITY OF PORTAGE - WARD 8,34,6,
,COLUMBIA - CITY OF PORTAGE - WARD 9,60,4,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 1,31,4,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 2,32,1,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 3,27,2,
,COLUMBIA - CITY OF WISCONSIN DELLS - WARD 6,26,2,
,COLUMBIA - TOWN OF ARLINGTON - WARD 1,47,6,
,COLUMBIA - TOWN OF CALEDONIA - WARD 1,29,1,
,COLUMBIA - TOWN OF CALEDONIA - WARD 2,65,2,
,COLUMBIA - TOWN OF COLUMBUS - WARD 1,36,1,
,COLUMBIA - TOWN OF COURTLAND - WARD 1,26,1,
,COLUMBIA - TOWN OF DEKORRA - WARD 1,48,1,
,COLUMBIA - TOWN OF DEKORRA - WARD 2,46,6,
,COLUMBIA - TOWN OF DEKORRA - WARD 3,41,2,
,COLUMBIA - TOWN OF FORT WINNEBAGO - WARD 1,59,3,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 1,26,3,
,COLUMBIA - TOWN OF FOUNTAIN PRAIRIE - WARD 2,30,6,
,COLUMBIA - TOWN OF HAMPDEN - WARD 1,57,,
,COLUMBIA - TOWN OF LEEDS - WARD 1,30,1,
,COLUMBIA - TOWN OF LEEDS - WARD 2,26,,
,COLUMBIA - TOWN OF LEWISTON - WARD 1,29,,
,COLUMBIA - TOWN OF LEWISTON - WARD 2,26,1,
,COLUMBIA - TOWN OF LODI - WARD 1,65,5,
,COLUMBIA - TOWN OF LODI - WARD 2,37,3,
,COLUMBIA - TOWN OF LODI - WARD 3,27,,
,COLUMBIA - TOWN OF LODI - WARD 4,26,3,
,COLUMBIA - TOWN OF LODI - WARD 5,34,,
,COLUMBIA - TOWN OF LOWVILLE - WARD 1,6,1,
,COLUMBIA - TOWN OF LOWVILLE - WARD 2,46,4,
,COLUMBIA - TOWN OF MARCELLON - WARD 1,20,,
,COLUMBIA - TOWN OF MARCELLON - WARD 2,14,1,
,COLUMBIA - TOWN OF NEWPORT - WARD 1,34,,
,COLUMBIA - TOWN OF OTSEGO - WARD 1,52,2,
,COLUMBIA - TOWN OF PACIFIC - WARD 1,28,1,
,COLUMBIA - TOWN OF PACIFIC - WARD 2,44,4,
,COLUMBIA - TOWN OF PACIFIC - WARD 3,24,1,
,COLUMBIA - TOWN OF PACIFIC - WARD 4,31,2,
,COLUMBIA - TOWN OF RANDOLPH - WARD 1,51,1,
,COLUMBIA - TOWN OF SCOTT - WARD 1,31,2,
,COLUMBIA - TOWN OF SPRINGVALE - WARD 1,23,2,
,COLUMBIA - TOWN OF SPRINGVALE - WARD 2,13,1,
,COLUMBIA - TOWN OF WEST POINT - WARD 1,26,2,
,COLUMBIA - TOWN OF WEST POINT - WARD 2,37,,
,COLUMBIA - TOWN OF WEST POINT - WARD 3,37,3,
,COLUMBIA - TOWN OF WYOCENA - WARD 1,41,5,
,COLUMBIA - TOWN OF WYOCENA - WARD 2,56,3,
,COLUMBIA - VILLAGE OF ARLINGTON - WARD 1,79,2,
,COLUMBIA - VILLAGE OF CAMBRIA - WARD 1,38,1,
,COLUMBIA - VILLAGE OF DOYLESTOWN - WARD 1,24,1,
,COLUMBIA - VILLAGE OF FALL RIVER - WARD 1,87,6,
,COLUMBIA - VILLAGE OF FALL RIVER - WARD 2,52,,
,COLUMBIA - VILLAGE OF FRIESLAND - WARD 1,27,2,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 1,36,3,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 2,37,5,
,COLUMBIA - VILLAGE OF PARDEEVILLE - WARD 3,57,3,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 1,40,2,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 2,41,5,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 3,45,2,
,COLUMBIA - VILLAGE OF POYNETTE - WARD 4,30,3,
,COLUMBIA - VILLAGE OF RANDOLPH - WARD 3,30,,
,COLUMBIA - VILLAGE OF RIO - WARD 1,22,4,
,COLUMBIA - VILLAGE OF RIO - WARD 2,61,2,
,COLUMBIA - VILLAGE OF WYOCENA - WARD 1,43,1,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 1,29,6,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 2,47,5,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 3,28,3,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 4,30,3,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 5,49,4,
,CRAWFORD - CITY OF PRAIRIE DU CHIEN - WARD 6,29,6,
,CRAWFORD - TOWN OF BRIDGEPORT - WARD 1,44,3,
,CRAWFORD - TOWN OF CLAYTON - WARD 1,13,,
,CRAWFORD - TOWN OF CLAYTON - WARD 2,21,2,
,CRAWFORD - TOWN OF CLAYTON - WARD 3,6,1,
,CRAWFORD - TOWN OF EASTMAN - WARD 1,19,1,
,CRAWFORD - TOWN OF EASTMAN - WARD 2,7,,
,CRAWFORD - TOWN OF FREEMAN - WARD 1,28,4,
,CRAWFORD - TOWN OF HANEY - WARD 1,10,2,
,CRAWFORD - TOWN OF MARIETTA - WARD 1,23,1,
,CRAWFORD - TOWN OF PRAIRIE DU CHIEN - WARD 1,30,2,
,CRAWFORD - TOWN OF PRAIRIE DU CHIEN - WARD 2,6,,
,CRAWFORD - TOWN OF SCOTT - WARD 1,23,,
,CRAWFORD - TOWN OF SENECA - WARD 1,39,3,
,CRAWFORD - TOWN OF UTICA - WARD 1,33,2,
,CRAWFORD - TOWN OF WAUZEKA - WARD 1,6,1,
,CRAWFORD - TOWN OF WAUZEKA - WARD 2,6,1,
,CRAWFORD - VILLAGE OF BELL CENTER - WARD 1,9,,
,CRAWFORD - VILLAGE OF DE SOTO - WARD 2,2,,
,CRAWFORD - VILLAGE OF EASTMAN - WARD 1,29,,
,CRAWFORD - VILLAGE OF FERRYVILLE - WARD 1,7,,
,CRAWFORD - VILLAGE OF GAYS MILLS - WARD 1,20,2,
,CRAWFORD - VILLAGE OF LYNXVILLE - WARD 1,3,,
,CRAWFORD - VILLAGE OF MOUNT STERLING - WARD 1,3,3,
,CRAWFORD - VILLAGE OF SOLDIERS GROVE - WARD 1,26,,
,CRAWFORD - VILLAGE OF STEUBEN - WARD 1,3,,
,CRAWFORD - VILLAGE OF WAUZEKA - WARD 1,28,3,
,DANE - CITY OF EDGERTON - WARD 7,11,1,
,DANE - CITY OF FITCHBURG - WARD 1,142,12,
,DANE - CITY OF FITCHBURG - WARD 10,38,16,
,DANE - CITY OF FITCHBURG - WARD 11,25,4,
,DANE - CITY OF FITCHBURG - WARD 12,66,20,
,DANE - CITY OF FITCHBURG - WARD 13,160,31,
,DANE - CITY OF FITCHBURG - WARD 14,176,25,
,DANE - CITY OF FITCHBURG - WARD 15,88,14,
,DANE - CITY OF FITCHBURG - WARD 16,67,2,
,DANE - CITY OF FITCHBURG - WARD 17,54,4,
,DANE - CITY OF FITCHBURG - WARD 18,179,12,
,DANE - CITY OF FITCHBURG - WARD 19,199,26,
,DANE - CITY OF FITCHBURG - WARD 2,73,16,
,DANE - CITY OF FITCHBURG - WARD 3,77,6,
,DANE - CITY OF FITCHBURG - WARD 4,83,16,
,DANE - CITY OF FITCHBURG - WARD 5,51,5,
,DANE - CITY OF FITCHBURG - WARD 6,64,5,
,DANE - CITY OF FITCHBURG - WARD 7,97,8,
,DANE - CITY OF FITCHBURG - WARD 8,154,13,
,DANE - CITY OF FITCHBURG - WARD 9,73,11,
,DANE - CITY OF MADISON - WARD 1,348,18,
,DANE - CITY OF MADISON - WARD 10,191,19,
,DANE - CITY OF MADISON - WARD 100,369,37,
,DANE - CITY OF MADISON - WARD 101,105,12,
,DANE - CITY OF MADISON - WARD 102,128,13,
,DANE - CITY OF MADISON - WARD 103,67,12,
,DANE - CITY OF MADISON - WARD 104,220,51,
,DANE - CITY OF MADISON - WARD 105,323,49,
,DANE - CITY OF MADISON - WARD 106,315,33,
,DANE - CITY OF MADISON - WARD 107,242,30,
,DANE - CITY OF MADISON - WARD 108,160,37,
,DANE - CITY OF MADISON - WARD 109,196,42,
,DANE - CITY OF MADISON - WARD 11,100,8,
,DANE - CITY OF MADISON - WARD 110,146,34,
,DANE - CITY OF MADISON - WARD 111,281,39,
,DANE - CITY OF MADISON - WARD 12,286,23,
,DANE - CITY OF MADISON - WARD 122,14,1,
,DANE - CITY OF MADISON - WARD 124,10,1,
,DANE - CITY OF MADISON - WARD 125,2,,
,DANE - CITY OF MADISON - WARD 126,7,2,
,DANE - CITY OF MADISON - WARD 127,2,,
,DANE - CITY OF MADISON - WARD 13,82,7,
,DANE - CITY OF MADISON - WARD 131,1,,
,DANE - CITY OF MADISON - WARD 132,1,,
,DANE - CITY OF MADISON - WARD 14,88,6,
,DANE - CITY OF MADISON - WARD 15,212,11,
,DANE - CITY OF MADISON - WARD 150,1,,
,DANE - CITY OF MADISON - WARD 16,501,62,
,DANE - CITY OF MADISON - WARD 17,97,9,
,DANE - CITY OF MADISON - WARD 18,136,18,
,DANE - CITY OF MADISON - WARD 19,120,16,
,DANE - CITY OF MADISON - WARD 2,189,12,
,DANE - CITY OF MADISON - WARD 20,24,3,
,DANE - CITY OF MADISON - WARD 21,118,22,
,DANE - CITY OF MADISON - WARD 22,240,16,
,DANE - CITY OF MADISON - WARD 23,127,18,
,DANE - CITY OF MADISON - WARD 24,79,13,
,DANE - CITY OF MADISON - WARD 25,239,34,
,DANE - CITY OF MADISON - WARD 26,179,12,
,DANE - CITY OF MADISON - WARD 27,,1,
,DANE - CITY OF MADISON - WARD 28,238,33,
,DANE - CITY OF MADISON - WARD 29,545,71,
,DANE - CITY OF MADISON - WARD 3,112,9,
,DANE - CITY OF MADISON - WARD 30,173,20,
,DANE - CITY OF MADISON - WARD 31,158,17,
,DANE - CITY OF MADISON - WARD 32,101,8,
,DANE - CITY OF MADISON - WARD 33,117,13,
,DANE - CITY OF MADISON - WARD 34,126,8,
,DANE - CITY OF MADISON - WARD 35,158,18,
,DANE - CITY OF MADISON - WARD 36,125,13,
,DANE - CITY OF MADISON - WARD 37,297,19,
,DANE - CITY OF MADISON - WARD 38,256,14,
,DANE - CITY OF MADISON - WARD 39,345,70,
,DANE - CITY OF MADISON - WARD 4,80,5,
,DANE - CITY OF MADISON - WARD 40,475,83,
,DANE - CITY OF MADISON - WARD 41,504,97,
,DANE - CITY OF MADISON - WARD 42,456,136,
,DANE - CITY OF MADISON - WARD 43,50,16,
,DANE - CITY OF MADISON - WARD 44,307,46,
,DANE - CITY OF MADISON - WARD 45,589,156,
,DANE - CITY OF MADISON - WARD 46,209,113,
,DANE - CITY OF MADISON - WARD 47,37,22,
,DANE - CITY OF MADISON - WARD 48,10,8,
,DANE - CITY OF MADISON - WARD 49,41,13,
,DANE - CITY OF MADISON - WARD 5,153,12,
,DANE - CITY OF MADISON - WARD 50,64,52,
,DANE - CITY OF MADISON - WARD 51,96,47,
,DANE - CITY OF MADISON - WARD 52,89,22,
,DANE - CITY OF MADISON - WARD 53,263,106,
,DANE - CITY OF MADISON - WARD 54,1,3,
,DANE - CITY OF MADISON - WARD 55,17,16,
,DANE - CITY OF MADISON - WARD 56,3,1,
,DANE - CITY OF MADISON - WARD 57,14,7,
,DANE - CITY OF MADISON - WARD 58,1,2,
,DANE - CITY OF MADISON - WARD 59,2,4,
,DANE - CITY OF MADISON - WARD 6,268,23,
,DANE - CITY OF MADISON - WARD 60,78,69,
,DANE - CITY OF MADISON - WARD 61,127,47,
,DANE - CITY OF MADISON - WARD 62,81,16,
,DANE - CITY OF MADISON - WARD 63,209,72,
,DANE - CITY OF MADISON - WARD 64,227,59,
,DANE - CITY OF MADISON - WARD 65,359,53,
,DANE - CITY OF MADISON - WARD 66,174,45,
,DANE - CITY OF MADISON - WARD 67,84,28,
,DANE - CITY OF MADISON - WARD 68,159,50,
,DANE - CITY OF MADISON - WARD 69,276,70,
,DANE - CITY OF MADISON - WARD 7,117,14,
,DANE - CITY OF MADISON - WARD 70,159,23,
,DANE - CITY OF MADISON - WARD 71,188,25,
,DANE - CITY OF MADISON - WARD 72,71,17,
,DANE - CITY OF MADISON - WARD 73,60,15,
,DANE - CITY OF MADISON - WARD 74,64,11,
,DANE - CITY OF MADISON - WARD 75,150,14,
,DANE - CITY OF MADISON - WARD 76,117,5,
,DANE - CITY OF MADISON - WARD 77,243,26,
,DANE - CITY OF MADISON - WARD 78,390,36,
,DANE - CITY OF MADISON - WARD 79,405,38,
,DANE - CITY OF MADISON - WARD 8,286,39,
,DANE - CITY OF MADISON - WARD 80,30,2,
,DANE - CITY OF MADISON - WARD 81,257,49,
,DANE - CITY OF MADISON - WARD 82,206,34,
,DANE - CITY OF MADISON - WARD 83,249,8,
,DANE - CITY OF MADISON - WARD 84,150,50,
